EPISODE	TIME_STEP_TOTAL	REWARD_TOTAL
1645	200	200.0
1646	200	200.0
1647	200	200.0
1648	200	200.0
1649	200	200.0
1650	200	200.0
1651	200	200.0
1652	200	200.0
1653	200	200.0
1654	200	200.0
1655	200	200.0
1656	200	200.0
1657	200	200.0
1658	200	200.0
1659	200	200.0
1660	200	200.0
1661	200	200.0
1662	200	200.0
1663	200	200.0
1664	200	200.0
1665	200	200.0
1666	200	200.0
1667	200	200.0
1668	200	200.0
1669	200	200.0
1670	200	200.0
1671	200	200.0
1672	200	200.0
1673	132	132.0
1674	200	200.0
1675	200	200.0
1676	200	200.0
1677	200	200.0
1678	200	200.0
1679	200	200.0
1680	200	200.0
1681	200	200.0
1682	200	200.0
1683	200	200.0
1684	200	200.0
1685	200	200.0
1686	200	200.0
1687	200	200.0
1688	200	200.0
1689	200	200.0
1690	200	200.0
1691	200	200.0
1692	200	200.0
1693	200	200.0
1694	200	200.0
1695	200	200.0
1696	200	200.0
1697	200	200.0
1698	200	200.0
1699	200	200.0
1700	200	200.0
1701	200	200.0
1702	200	200.0
1703	200	200.0
1704	200	200.0
1705	200	200.0
1706	200	200.0
1707	200	200.0
1708	200	200.0
1709	200	200.0
1710	200	200.0
1711	200	200.0
1712	200	200.0
1713	200	200.0
1714	200	200.0
1715	200	200.0
1716	200	200.0
1717	200	200.0
1718	200	200.0
1719	200	200.0
1720	200	200.0
1721	200	200.0
1722	200	200.0
1723	200	200.0
1724	200	200.0
1725	200	200.0
1726	200	200.0
1727	200	200.0
1728	200	200.0
1729	200	200.0
1730	200	200.0
1731	200	200.0
1732	200	200.0
1733	200	200.0
1734	200	200.0
1735	200	200.0
1736	200	200.0
1737	200	200.0
1738	200	200.0
1739	200	200.0
1740	200	200.0
1741	200	200.0
1742	200	200.0
1743	200	200.0
1744	200	200.0
1745	200	200.0
1746	200	200.0
1747	200	200.0
1748	200	200.0
1749	200	200.0
1750	200	200.0
1751	200	200.0
1752	200	200.0
1753	200	200.0
1754	200	200.0
1755	200	200.0
1756	200	200.0
1757	200	200.0
1758	200	200.0
1759	200	200.0
1760	200	200.0
1761	200	200.0
1762	200	200.0
1763	200	200.0
1764	200	200.0
1765	200	200.0
1766	200	200.0
1767	200	200.0
1768	200	200.0
1769	200	200.0
1770	200	200.0
1771	200	200.0
1772	200	200.0
1773	200	200.0
1774	200	200.0
1775	200	200.0
1776	200	200.0
1777	200	200.0
1778	200	200.0
1779	200	200.0
1780	200	200.0
1781	200	200.0
1782	200	200.0
1783	200	200.0
1784	200	200.0
1785	200	200.0
1786	200	200.0
1787	200	200.0
1788	200	200.0
1789	200	200.0
1790	200	200.0
1791	200	200.0
1792	200	200.0
1793	200	200.0
1794	200	200.0
1795	200	200.0
1796	200	200.0
1797	200	200.0
1798	200	200.0
1799	200	200.0
1800	200	200.0
1801	200	200.0
1802	200	200.0
1803	200	200.0
1804	200	200.0
1805	200	200.0
1806	200	200.0
1807	200	200.0
1808	200	200.0
1809	200	200.0
1810	200	200.0
1811	200	200.0
1812	200	200.0
1813	200	200.0
1814	200	200.0
1815	200	200.0
1816	200	200.0
1817	200	200.0
1818	200	200.0
1819	200	200.0
1820	200	200.0
1821	200	200.0
1822	200	200.0
1823	200	200.0
1824	200	200.0
1825	200	200.0
1826	200	200.0
1827	200	200.0
1828	200	200.0
1829	200	200.0
1830	200	200.0
1831	200	200.0
1832	200	200.0
1833	200	200.0
1834	200	200.0
1835	200	200.0
1836	200	200.0
1837	200	200.0
1838	200	200.0
1839	200	200.0
1840	200	200.0
1841	200	200.0
1842	200	200.0
1843	200	200.0
1844	200	200.0
1845	200	200.0
1846	195	195.0
1847	169	169.0
1848	139	139.0
1849	136	136.0
1850	119	119.0
1851	116	116.0
1852	125	125.0
1853	136	136.0
1854	118	118.0
1855	150	150.0
1856	130	130.0
1857	131	131.0
1858	200	200.0
1859	200	200.0
1860	175	175.0
1861	200	200.0
1862	180	180.0
1863	162	162.0
1864	122	122.0
1865	133	133.0
1866	115	115.0
1867	118	118.0
1868	119	119.0
1869	108	108.0
1870	119	119.0
1871	114	114.0
1872	107	107.0
1873	120	120.0
1874	101	101.0
1875	109	109.0
1876	129	129.0
1877	114	114.0
1878	112	112.0
1879	106	106.0
1880	137	137.0
1881	119	119.0
1882	117	117.0
1883	117	117.0
1884	123	123.0
1885	132	132.0
1886	124	124.0
1887	106	106.0
1888	112	112.0
1889	124	124.0
1890	129	129.0
1891	195	195.0
1892	200	200.0
1893	129	129.0
1894	133	133.0
1895	182	182.0
1896	147	147.0
1897	134	134.0
1898	168	168.0
1899	136	136.0
1900	133	133.0
1901	135	135.0
1902	133	133.0
1903	132	132.0
1904	120	120.0
1905	141	141.0
1906	136	136.0
1907	141	141.0
1908	161	161.0
1909	200	200.0
1910	158	158.0
1911	137	137.0
1912	175	175.0
1913	194	194.0
1914	128	128.0
1915	159	159.0
1916	139	139.0
1917	146	146.0
1918	133	133.0
1919	164	164.0
1920	171	171.0
1921	200	200.0
1922	200	200.0
1923	189	189.0
1924	148	148.0
1925	200	200.0
1926	200	200.0
1927	200	200.0
1928	200	200.0
1929	200	200.0
1930	200	200.0
1931	200	200.0
1932	200	200.0
1933	200	200.0
1934	200	200.0
1935	200	200.0
1936	200	200.0
1937	200	200.0
1938	200	200.0
1939	200	200.0
1940	200	200.0
1941	200	200.0
1942	200	200.0
1943	200	200.0
1944	200	200.0
1945	200	200.0
1946	200	200.0
1947	200	200.0
1948	200	200.0
1949	200	200.0
1950	200	200.0
1951	200	200.0
1952	200	200.0
1953	200	200.0
1954	200	200.0
1955	200	200.0
1956	200	200.0
1957	200	200.0
1958	200	200.0
1959	200	200.0
1960	200	200.0
1961	200	200.0
1962	200	200.0
1963	200	200.0
1964	200	200.0
1965	200	200.0
1966	200	200.0
1967	200	200.0
1968	200	200.0
1969	200	200.0
1970	200	200.0
1971	200	200.0
1972	200	200.0
1973	200	200.0
1974	200	200.0
1975	200	200.0
1976	200	200.0
1977	200	200.0
1978	200	200.0
1979	200	200.0
1980	200	200.0
1981	200	200.0
1982	200	200.0
1983	200	200.0
1984	200	200.0
1985	200	200.0
1986	200	200.0
1987	200	200.0
1988	200	200.0
1989	200	200.0
1990	200	200.0
1991	200	200.0
1992	200	200.0
1993	200	200.0
1994	200	200.0
1995	200	200.0
1996	200	200.0
1997	200	200.0
1998	200	200.0
1999	200	200.0
2000	200	200.0
2001	200	200.0
2002	200	200.0
2003	200	200.0
2004	200	200.0
2005	200	200.0
2006	200	200.0
2007	200	200.0
2008	200	200.0
2009	200	200.0
2010	200	200.0
2011	200	200.0
2012	200	200.0
2013	200	200.0
2014	200	200.0
2015	200	200.0
2016	200	200.0
2017	171	171.0
2018	200	200.0
2019	200	200.0
2020	200	200.0
2021	200	200.0
2022	160	160.0
2023	200	200.0
2024	200	200.0
2025	200	200.0
2026	200	200.0
2027	162	162.0
2028	183	183.0
2029	156	156.0
2030	155	155.0
2031	174	174.0
2032	173	173.0
2033	176	176.0
2034	168	168.0
2035	139	139.0
2036	145	145.0
2037	144	144.0
2038	159	159.0
2039	170	170.0
2040	168	168.0
2041	146	146.0
2042	139	139.0
2043	123	123.0
2044	152	152.0
2045	168	168.0
2046	150	150.0
2047	199	199.0
2048	183	183.0
2049	200	200.0
2050	200	200.0
2051	200	200.0
2052	200	200.0
2053	198	198.0
2054	149	149.0
2055	185	185.0
2056	182	182.0
2057	136	136.0
2058	173	173.0
2059	174	174.0
2060	146	146.0
2061	141	141.0
2062	191	191.0
2063	157	157.0
2064	156	156.0
2065	161	161.0
2066	171	171.0
2067	157	157.0
2068	159	159.0
2069	155	155.0
2070	147	147.0
2071	138	138.0
2072	149	149.0
2073	116	116.0
2074	123	123.0
2075	121	121.0
2076	132	132.0
2077	124	124.0
2078	140	140.0
2079	117	117.0
2080	121	121.0
2081	118	118.0
2082	120	120.0
2083	124	124.0
2084	110	110.0
2085	132	132.0
2086	130	130.0
2087	113	113.0
2088	99	99.0
2089	96	96.0
2090	104	104.0
2091	114	114.0
2092	100	100.0
2093	113	113.0
2094	111	111.0
2095	96	96.0
2096	44	44.0
2097	78	78.0
2098	99	99.0
2099	119	119.0
2100	130	130.0
2101	104	104.0
2102	61	61.0
2103	96	96.0
2104	78	78.0
2105	89	89.0
2106	52	52.0
2107	57	57.0
2108	110	110.0
2109	82	82.0
2110	101	101.0
2111	84	84.0
2112	85	85.0
2113	127	127.0
2114	130	130.0
2115	125	125.0
2116	112	112.0
2117	123	123.0
2118	114	114.0
2119	111	111.0
2120	106	106.0
2121	123	123.0
2122	124	124.0
2123	137	137.0
2124	105	105.0
2125	123	123.0
2126	129	129.0
2127	104	104.0
2128	143	143.0
2129	128	128.0
2130	120	120.0
2131	121	121.0
2132	148	148.0
2133	135	135.0
2134	142	142.0
2135	156	156.0
2136	127	127.0
2137	133	133.0
2138	149	149.0
2139	137	137.0
2140	132	132.0
2141	134	134.0
2142	156	156.0
2143	122	122.0
2144	151	151.0
2145	125	125.0
2146	137	137.0
2147	110	110.0
2148	125	125.0
2149	71	71.0
2150	127	127.0
2151	113	113.0
2152	128	128.0
2153	123	123.0
2154	100	100.0
2155	106	106.0
2156	127	127.0
2157	113	113.0
2158	123	123.0
2159	115	115.0
2160	116	116.0
2161	115	115.0
2162	123	123.0
2163	112	112.0
2164	112	112.0
2165	65	65.0
2166	123	123.0
2167	64	64.0
2168	56	56.0
2169	72	72.0
2170	71	71.0
2171	82	82.0
2172	72	72.0
2173	65	65.0
2174	75	75.0
2175	71	71.0
2176	49	49.0
2177	64	64.0
2178	62	62.0
2179	51	51.0
2180	53	53.0
2181	72	72.0
2182	51	51.0
2183	53	53.0
2184	65	65.0
2185	49	49.0
2186	41	41.0
2187	48	48.0
2188	44	44.0
2189	55	55.0
2190	53	53.0
2191	60	60.0
2192	50	50.0
2193	47	47.0
2194	62	62.0
2195	51	51.0
2196	41	41.0
2197	39	39.0
2198	34	34.0
2199	44	44.0
2200	63	63.0
2201	41	41.0
2202	51	51.0
2203	54	54.0
2204	57	57.0
2205	40	40.0
2206	50	50.0
2207	49	49.0
2208	63	63.0
2209	67	67.0
2210	42	42.0
2211	42	42.0
2212	66	66.0
2213	52	52.0
2214	61	61.0
2215	54	54.0
2216	41	41.0
2217	55	55.0
2218	54	54.0
2219	69	69.0
2220	53	53.0
2221	65	65.0
2222	53	53.0
2223	41	41.0
2224	62	62.0
2225	47	47.0
2226	47	47.0
2227	59	59.0
2228	40	40.0
2229	54	54.0
2230	54	54.0
2231	48	48.0
2232	51	51.0
2233	54	54.0
2234	42	42.0
2235	60	60.0
2236	62	62.0
2237	45	45.0
2238	48	48.0
2239	71	71.0
2240	71	71.0
2241	36	36.0
2242	84	84.0
2243	39	39.0
2244	50	50.0
2245	52	52.0
2246	62	62.0
2247	49	49.0
2248	59	59.0
2249	56	56.0
2250	62	62.0
2251	56	56.0
2252	72	72.0
2253	62	62.0
2254	61	61.0
2255	66	66.0
2256	49	49.0
2257	56	56.0
2258	70	70.0
2259	50	50.0
2260	51	51.0
2261	51	51.0
2262	42	42.0
2263	39	39.0
2264	47	47.0
2265	67	67.0
2266	40	40.0
2267	47	47.0
2268	63	63.0
2269	39	39.0
2270	36	36.0
2271	42	42.0
2272	39	39.0
2273	41	41.0
2274	42	42.0
2275	33	33.0
2276	34	34.0
2277	53	53.0
2278	41	41.0
2279	37	37.0
2280	40	40.0
2281	53	53.0
2282	45	45.0
2283	42	42.0
2284	62	62.0
2285	45	45.0
2286	60	60.0
2287	51	51.0
2288	53	53.0
2289	59	59.0
2290	43	43.0
2291	55	55.0
2292	46	46.0
2293	58	58.0
2294	62	62.0
2295	44	44.0
2296	59	59.0
2297	51	51.0
2298	46	46.0
2299	54	54.0
2300	33	33.0
2301	45	45.0
2302	64	64.0
2303	47	47.0
2304	51	51.0
2305	49	49.0
2306	50	50.0
2307	38	38.0
2308	51	51.0
2309	49	49.0
2310	56	56.0
2311	55	55.0
2312	69	69.0
2313	56	56.0
2314	59	59.0
2315	68	68.0
2316	62	62.0
2317	48	48.0
2318	35	35.0
2319	48	48.0
2320	61	61.0
2321	64	64.0
2322	67	67.0
2323	42	42.0
2324	52	52.0
2325	73	73.0
2326	60	60.0
2327	48	48.0
2328	46	46.0
2329	68	68.0
2330	62	62.0
2331	53	53.0
2332	54	54.0
2333	43	43.0
2334	46	46.0
2335	52	52.0
2336	55	55.0
2337	44	44.0
2338	52	52.0
2339	36	36.0
2340	43	43.0
2341	47	47.0
2342	43	43.0
2343	44	44.0
2344	35	35.0
2345	39	39.0
2346	35	35.0
2347	43	43.0
2348	41	41.0
2349	43	43.0
2350	45	45.0
2351	42	42.0
2352	39	39.0
2353	45	45.0
2354	44	44.0
2355	40	40.0
2356	45	45.0
2357	49	49.0
2358	36	36.0
2359	40	40.0
2360	37	37.0
2361	48	48.0
2362	40	40.0
2363	48	48.0
2364	59	59.0
2365	32	32.0
2366	36	36.0
2367	48	48.0
2368	41	41.0
2369	31	31.0
2370	39	39.0
2371	30	30.0
2372	33	33.0
2373	41	41.0
2374	34	34.0
2375	28	28.0
2376	47	47.0
2377	39	39.0
2378	44	44.0
2379	53	53.0
2380	55	55.0
2381	41	41.0
2382	46	46.0
2383	36	36.0
2384	52	52.0
2385	30	30.0
2386	40	40.0
2387	45	45.0
2388	43	43.0
2389	48	48.0
2390	50	50.0
2391	50	50.0
2392	47	47.0
2393	57	57.0
2394	49	49.0
2395	59	59.0
2396	35	35.0
2397	58	58.0
2398	58	58.0
2399	44	44.0
2400	52	52.0
2401	46	46.0
2402	41	41.0
2403	52	52.0
2404	46	46.0
2405	44	44.0
2406	35	35.0
2407	44	44.0
2408	40	40.0
2409	39	39.0
2410	56	56.0
2411	36	36.0
2412	51	51.0
2413	50	50.0
2414	51	51.0
2415	39	39.0
2416	50	50.0
2417	32	32.0
2418	56	56.0
2419	41	41.0
2420	31	31.0
2421	42	42.0
2422	51	51.0
2423	45	45.0
2424	40	40.0
2425	66	66.0
2426	47	47.0
2427	30	30.0
2428	41	41.0
2429	36	36.0
2430	45	45.0
2431	41	41.0
2432	45	45.0
2433	38	38.0
2434	30	30.0
2435	49	49.0
2436	45	45.0
2437	36	36.0
2438	34	34.0
2439	48	48.0
2440	32	32.0
2441	54	54.0
2442	36	36.0
2443	52	52.0
2444	45	45.0
2445	41	41.0
2446	35	35.0
2447	37	37.0
2448	52	52.0
2449	30	30.0
2450	27	27.0
2451	37	37.0
2452	30	30.0
2453	37	37.0
2454	57	57.0
2455	40	40.0
2456	22	22.0
2457	46	46.0
2458	32	32.0
2459	48	48.0
2460	46	46.0
2461	29	29.0
2462	47	47.0
2463	32	32.0
2464	38	38.0
2465	37	37.0
2466	43	43.0
2467	34	34.0
2468	37	37.0
2469	35	35.0
2470	32	32.0
2471	46	46.0
2472	37	37.0
2473	29	29.0
2474	38	38.0
2475	32	32.0
2476	47	47.0
2477	28	28.0
2478	25	25.0
2479	33	33.0
2480	34	34.0
2481	42	42.0
2482	42	42.0
2483	42	42.0
2484	34	34.0
2485	35	35.0
2486	38	38.0
2487	21	21.0
2488	38	38.0
2489	35	35.0
2490	47	47.0
2491	25	25.0
2492	39	39.0
2493	42	42.0
2494	32	32.0
2495	47	47.0
2496	36	36.0
2497	35	35.0
2498	36	36.0
2499	34	34.0
2500	37	37.0
2501	41	41.0
2502	50	50.0
2503	35	35.0
2504	37	37.0
2505	43	43.0
2506	32	32.0
2507	43	43.0
2508	38	38.0
2509	39	39.0
2510	29	29.0
2511	42	42.0
2512	31	31.0
2513	32	32.0
2514	33	33.0
2515	38	38.0
2516	31	31.0
2517	29	29.0
2518	41	41.0
2519	47	47.0
2520	26	26.0
2521	35	35.0
2522	34	34.0
2523	38	38.0
2524	43	43.0
2525	41	41.0
2526	48	48.0
2527	49	49.0
2528	40	40.0
2529	36	36.0
2530	42	42.0
2531	64	64.0
2532	41	41.0
2533	30	30.0
2534	38	38.0
2535	51	51.0
2536	31	31.0
2537	82	82.0
2538	33	33.0
2539	34	34.0
2540	31	31.0
2541	35	35.0
2542	28	28.0
2543	34	34.0
2544	27	27.0
2545	56	56.0
2546	32	32.0
2547	39	39.0
2548	39	39.0
2549	20	20.0
2550	45	45.0
2551	41	41.0
2552	32	32.0
2553	40	40.0
2554	23	23.0
2555	29	29.0
2556	30	30.0
2557	31	31.0
2558	43	43.0
2559	44	44.0
2560	40	40.0
2561	37	37.0
2562	48	48.0
2563	27	27.0
2564	101	101.0
2565	33	33.0
2566	46	46.0
2567	39	39.0
2568	35	35.0
2569	45	45.0
2570	44	44.0
2571	44	44.0
2572	40	40.0
2573	50	50.0
2574	42	42.0
2575	103	103.0
2576	42	42.0
2577	58	58.0
2578	57	57.0
2579	60	60.0
2580	38	38.0
2581	95	95.0
2582	28	28.0
2583	39	39.0
2584	64	64.0
2585	52	52.0
2586	50	50.0
2587	39	39.0
2588	37	37.0
2589	38	38.0
2590	47	47.0
2591	41	41.0
2592	75	75.0
2593	37	37.0
2594	100	100.0
2595	97	97.0
2596	29	29.0
2597	102	102.0
2598	44	44.0
2599	31	31.0
2600	43	43.0
2601	39	39.0
2602	92	92.0
2603	59	59.0
2604	34	34.0
2605	28	28.0
2606	41	41.0
2607	106	106.0
2608	105	105.0
2609	97	97.0
2610	99	99.0
2611	52	52.0
2612	59	59.0
2613	36	36.0
2614	96	96.0
2615	107	107.0
2616	51	51.0
2617	98	98.0
2618	102	102.0
2619	104	104.0
2620	57	57.0
2621	43	43.0
2622	103	103.0
2623	92	92.0
2624	102	102.0
2625	114	114.0
2626	100	100.0
2627	98	98.0
2628	108	108.0
2629	67	67.0
2630	47	47.0
2631	104	104.0
2632	100	100.0
2633	40	40.0
2634	97	97.0
2635	99	99.0
2636	103	103.0
2637	46	46.0
2638	70	70.0
2639	102	102.0
2640	45	45.0
2641	46	46.0
2642	107	107.0
2643	41	41.0
2644	50	50.0
2645	101	101.0
2646	95	95.0
2647	99	99.0
2648	51	51.0
2649	66	66.0
2650	101	101.0
2651	94	94.0
2652	43	43.0
2653	98	98.0
2654	39	39.0
2655	60	60.0
2656	115	115.0
2657	102	102.0
2658	100	100.0
2659	101	101.0
2660	99	99.0
2661	105	105.0
2662	112	112.0
2663	101	101.0
2664	112	112.0
2665	103	103.0
2666	99	99.0
2667	107	107.0
2668	111	111.0
2669	106	106.0
2670	120	120.0
2671	102	102.0
2672	113	113.0
2673	121	121.0
2674	119	119.0
2675	126	126.0
2676	115	115.0
2677	123	123.0
2678	123	123.0
2679	106	106.0
2680	117	117.0
2681	126	126.0
2682	108	108.0
2683	114	114.0
2684	128	128.0
2685	118	118.0
2686	128	128.0
2687	131	131.0
2688	117	117.0
2689	116	116.0
2690	124	124.0
2691	121	121.0
2692	113	113.0
2693	122	122.0
2694	121	121.0
2695	120	120.0
2696	120	120.0
2697	111	111.0
2698	102	102.0
2699	111	111.0
2700	104	104.0
2701	115	115.0
2702	107	107.0
2703	107	107.0
2704	105	105.0
2705	109	109.0
2706	109	109.0
2707	110	110.0
2708	103	103.0
2709	99	99.0
2710	91	91.0
2711	95	95.0
2712	46	46.0
2713	111	111.0
2714	101	101.0
2715	101	101.0
2716	105	105.0
2717	109	109.0
2718	105	105.0
2719	104	104.0
2720	32	32.0
2721	107	107.0
2722	96	96.0
2723	40	40.0
2724	32	32.0
2725	96	96.0
2726	45	45.0
2727	98	98.0
2728	47	47.0
2729	50	50.0
2730	35	35.0
2731	102	102.0
2732	47	47.0
2733	103	103.0
2734	50	50.0
2735	48	48.0
2736	37	37.0
2737	94	94.0
2738	43	43.0
2739	46	46.0
2740	41	41.0
2741	38	38.0
2742	27	27.0
2743	28	28.0
2744	45	45.0
2745	58	58.0
2746	37	37.0
2747	102	102.0
2748	35	35.0
2749	36	36.0
2750	42	42.0
2751	27	27.0
2752	38	38.0
2753	38	38.0
2754	29	29.0
2755	41	41.0
2756	35	35.0
2757	34	34.0
2758	38	38.0
2759	36	36.0
2760	29	29.0
2761	36	36.0
2762	43	43.0
2763	30	30.0
2764	39	39.0
2765	43	43.0
2766	42	42.0
2767	30	30.0
2768	36	36.0
2769	35	35.0
2770	35	35.0
2771	33	33.0
2772	35	35.0
2773	33	33.0
2774	28	28.0
2775	39	39.0
2776	25	25.0
2777	45	45.0
2778	29	29.0
2779	29	29.0
2780	25	25.0
2781	26	26.0
2782	36	36.0
2783	23	23.0
2784	37	37.0
2785	22	22.0
2786	30	30.0
2787	35	35.0
2788	41	41.0
2789	32	32.0
2790	36	36.0
2791	27	27.0
2792	32	32.0
2793	31	31.0
2794	37	37.0
2795	28	28.0
2796	38	38.0
2797	30	30.0
2798	35	35.0
2799	34	34.0
2800	35	35.0
2801	27	27.0
2802	42	42.0
2803	38	38.0
2804	33	33.0
2805	40	40.0
2806	36	36.0
2807	36	36.0
2808	28	28.0
2809	27	27.0
2810	37	37.0
2811	31	31.0
2812	42	42.0
2813	27	27.0
2814	32	32.0
2815	31	31.0
2816	25	25.0
2817	50	50.0
2818	34	34.0
2819	31	31.0
2820	37	37.0
2821	34	34.0
2822	39	39.0
2823	29	29.0
2824	27	27.0
2825	35	35.0
2826	37	37.0
2827	28	28.0
2828	31	31.0
2829	40	40.0
2830	31	31.0
2831	36	36.0
2832	37	37.0
2833	31	31.0
2834	31	31.0
2835	33	33.0
2836	20	20.0
2837	37	37.0
2838	32	32.0
2839	27	27.0
2840	34	34.0
2841	29	29.0
2842	32	32.0
2843	43	43.0
2844	25	25.0
2845	28	28.0
2846	33	33.0
2847	41	41.0
2848	27	27.0
2849	32	32.0
2850	27	27.0
2851	40	40.0
2852	28	28.0
2853	25	25.0
2854	27	27.0
2855	28	28.0
2856	25	25.0
2857	34	34.0
2858	22	22.0
2859	36	36.0
2860	28	28.0
2861	23	23.0
2862	23	23.0
2863	27	27.0
2864	29	29.0
2865	32	32.0
2866	38	38.0
2867	32	32.0
2868	31	31.0
2869	43	43.0
2870	42	42.0
2871	27	27.0
2872	34	34.0
2873	38	38.0
2874	33	33.0
2875	34	34.0
2876	37	37.0
2877	33	33.0
2878	40	40.0
2879	30	30.0
2880	36	36.0
2881	41	41.0
2882	30	30.0
2883	31	31.0
2884	38	38.0
2885	21	21.0
2886	33	33.0
2887	37	37.0
2888	49	49.0
2889	97	97.0
2890	38	38.0
2891	46	46.0
2892	27	27.0
2893	40	40.0
2894	34	34.0
2895	99	99.0
2896	33	33.0
2897	91	91.0
2898	106	106.0
2899	96	96.0
2900	108	108.0
2901	110	110.0
2902	121	121.0
2903	107	107.0
2904	110	110.0
2905	45	45.0
2906	36	36.0
2907	112	112.0
2908	98	98.0
2909	106	106.0
2910	111	111.0
2911	101	101.0
2912	114	114.0
2913	114	114.0
2914	110	110.0
2915	120	120.0
2916	119	119.0
2917	109	109.0
2918	122	122.0
2919	103	103.0
2920	106	106.0
2921	99	99.0
2922	106	106.0
2923	35	35.0
2924	102	102.0
2925	100	100.0
2926	45	45.0
2927	40	40.0
2928	96	96.0
2929	95	95.0
2930	110	110.0
2931	94	94.0
2932	61	61.0
2933	93	93.0
2934	103	103.0
2935	96	96.0
2936	108	108.0
2937	93	93.0
2938	36	36.0
2939	108	108.0
2940	100	100.0
2941	52	52.0
2942	98	98.0
2943	102	102.0
2944	104	104.0
2945	103	103.0
2946	114	114.0
2947	100	100.0
2948	106	106.0
2949	111	111.0
2950	111	111.0
2951	102	102.0
2952	118	118.0
2953	116	116.0
2954	108	108.0
2955	110	110.0
2956	104	104.0
2957	107	107.0
2958	109	109.0
2959	108	108.0
2960	113	113.0
2961	103	103.0
2962	108	108.0
2963	108	108.0
2964	101	101.0
2965	106	106.0
2966	95	95.0
2967	102	102.0
2968	109	109.0
2969	107	107.0
2970	102	102.0
2971	102	102.0
2972	97	97.0
2973	108	108.0
2974	109	109.0
2975	105	105.0
2976	105	105.0
2977	106	106.0
2978	98	98.0
2979	102	102.0
2980	109	109.0
2981	111	111.0
2982	107	107.0
2983	107	107.0
2984	100	100.0
2985	101	101.0
2986	105	105.0
2987	101	101.0
2988	105	105.0
2989	109	109.0
2990	98	98.0
2991	44	44.0
2992	104	104.0
2993	95	95.0
2994	34	34.0
2995	93	93.0
2996	41	41.0
2997	101	101.0
2998	38	38.0
2999	92	92.0
3000	39	39.0
3001	38	38.0
3002	104	104.0
3003	31	31.0
3004	104	104.0
3005	100	100.0
3006	34	34.0
3007	28	28.0
3008	41	41.0
3009	25	25.0
3010	29	29.0
3011	99	99.0
3012	37	37.0
3013	43	43.0
3014	30	30.0
3015	33	33.0
3016	93	93.0
3017	46	46.0
3018	31	31.0
3019	36	36.0
3020	19	19.0
3021	29	29.0
3022	28	28.0
3023	28	28.0
3024	25	25.0
3025	32	32.0
3026	22	22.0
3027	40	40.0
3028	30	30.0
3029	32	32.0
3030	30	30.0
3031	32	32.0
3032	41	41.0
3033	40	40.0
3034	34	34.0
3035	34	34.0
3036	29	29.0
3037	30	30.0
3038	26	26.0
3039	25	25.0
3040	29	29.0
3041	27	27.0
3042	28	28.0
3043	28	28.0
3044	27	27.0
3045	25	25.0
3046	30	30.0
3047	27	27.0
3048	32	32.0
3049	29	29.0
3050	28	28.0
3051	35	35.0
3052	20	20.0
3053	22	22.0
3054	22	22.0
3055	23	23.0
3056	29	29.0
3057	28	28.0
3058	28	28.0
3059	30	30.0
3060	26	26.0
3061	27	27.0
3062	31	31.0
3063	24	24.0
3064	22	22.0
3065	31	31.0
3066	26	26.0
3067	22	22.0
3068	28	28.0
3069	25	25.0
3070	24	24.0
3071	22	22.0
3072	20	20.0
3073	27	27.0
3074	28	28.0
3075	24	24.0
3076	20	20.0
3077	28	28.0
3078	27	27.0
3079	32	32.0
3080	27	27.0
3081	27	27.0
3082	23	23.0
3083	25	25.0
3084	19	19.0
3085	26	26.0
3086	24	24.0
3087	20	20.0
3088	17	17.0
3089	21	21.0
3090	23	23.0
3091	20	20.0
3092	25	25.0
3093	22	22.0
3094	22	22.0
3095	23	23.0
3096	21	21.0
3097	24	24.0
3098	25	25.0
3099	20	20.0
3100	27	27.0
3101	31	31.0
3102	26	26.0
3103	23	23.0
3104	28	28.0
3105	32	32.0
3106	23	23.0
3107	27	27.0
3108	25	25.0
3109	26	26.0
3110	26	26.0
3111	24	24.0
3112	25	25.0
3113	39	39.0
3114	26	26.0
3115	24	24.0
3116	35	35.0
3117	23	23.0
3118	28	28.0
3119	22	22.0
3120	26	26.0
3121	31	31.0
3122	33	33.0
3123	22	22.0
3124	23	23.0
3125	26	26.0
3126	25	25.0
3127	29	29.0
3128	31	31.0
3129	29	29.0
3130	22	22.0
3131	31	31.0
3132	33	33.0
3133	22	22.0
3134	29	29.0
3135	34	34.0
3136	38	38.0
3137	22	22.0
3138	20	20.0
3139	21	21.0
3140	31	31.0
3141	24	24.0
3142	25	25.0
3143	22	22.0
3144	20	20.0
3145	26	26.0
3146	27	27.0
3147	24	24.0
3148	28	28.0
3149	27	27.0
3150	27	27.0
3151	29	29.0
3152	26	26.0
3153	30	30.0
3154	29	29.0
3155	32	32.0
3156	22	22.0
3157	36	36.0
3158	23	23.0
3159	20	20.0
3160	28	28.0
3161	28	28.0
3162	30	30.0
3163	28	28.0
3164	23	23.0
3165	35	35.0
3166	32	32.0
3167	21	21.0
3168	27	27.0
3169	34	34.0
3170	33	33.0
3171	25	25.0
3172	31	31.0
3173	39	39.0
3174	45	45.0
3175	31	31.0
3176	23	23.0
3177	26	26.0
3178	33	33.0
3179	30	30.0
3180	29	29.0
3181	32	32.0
3182	26	26.0
3183	32	32.0
3184	22	22.0
3185	21	21.0
3186	22	22.0
3187	27	27.0
3188	32	32.0
3189	26	26.0
3190	31	31.0
3191	27	27.0
3192	28	28.0
3193	24	24.0
3194	21	21.0
3195	27	27.0
3196	35	35.0
