EPISODE	TIME_STEP_TOTAL	REWARD_TOTAL
1649	153	153.0
1650	139	139.0
1651	56	56.0
1652	31	31.0
1653	144	144.0
1654	91	91.0
1655	160	160.0
1656	167	167.0
1657	157	157.0
1658	160	160.0
1659	125	125.0
1660	127	127.0
1661	128	128.0
1662	112	112.0
1663	89	89.0
1664	88	88.0
1665	65	65.0
1666	61	61.0
1667	63	63.0
1668	72	72.0
1669	121	121.0
1670	129	129.0
1671	97	97.0
1672	81	81.0
1673	100	100.0
1674	97	97.0
1675	126	126.0
1676	104	104.0
1677	106	106.0
1678	112	112.0
1679	144	144.0
1680	106	106.0
1681	111	111.0
1682	102	102.0
1683	108	108.0
1684	120	120.0
1685	81	81.0
1686	108	108.0
1687	116	116.0
1688	107	107.0
1689	129	129.0
1690	127	127.0
1691	116	116.0
1692	114	114.0
1693	163	163.0
1694	150	150.0
1695	145	145.0
1696	190	190.0
1697	132	132.0
1698	156	156.0
1699	146	146.0
1700	178	178.0
1701	161	161.0
1702	157	157.0
1703	175	175.0
1704	108	108.0
1705	182	182.0
1706	167	167.0
1707	161	161.0
1708	152	152.0
1709	200	200.0
1710	200	200.0
1711	200	200.0
1712	200	200.0
1713	200	200.0
1714	200	200.0
1715	158	158.0
1716	134	134.0
1717	163	163.0
1718	177	177.0
1719	185	185.0
1720	200	200.0
1721	154	154.0
1722	147	147.0
1723	149	149.0
1724	167	167.0
1725	154	154.0
1726	124	124.0
1727	139	139.0
1728	140	140.0
1729	154	154.0
1730	161	161.0
1731	130	130.0
1732	192	192.0
1733	149	149.0
1734	193	193.0
1735	169	169.0
1736	148	148.0
1737	152	152.0
1738	127	127.0
1739	134	134.0
1740	119	119.0
1741	119	119.0
1742	121	121.0
1743	120	120.0
1744	115	115.0
1745	118	118.0
1746	118	118.0
1747	100	100.0
1748	94	94.0
1749	106	106.0
1750	101	101.0
1751	100	100.0
1752	94	94.0
1753	100	100.0
1754	92	92.0
1755	107	107.0
1756	99	99.0
1757	104	104.0
1758	96	96.0
1759	110	110.0
1760	110	110.0
1761	108	108.0
1762	112	112.0
1763	106	106.0
1764	112	112.0
1765	123	123.0
1766	114	114.0
1767	125	125.0
1768	124	124.0
1769	120	120.0
1770	133	133.0
1771	145	145.0
1772	133	133.0
1773	130	130.0
1774	134	134.0
1775	142	142.0
1776	143	143.0
1777	137	137.0
1778	133	133.0
1779	147	147.0
1780	149	149.0
1781	143	143.0
1782	141	141.0
1783	163	163.0
1784	174	174.0
1785	162	162.0
1786	148	148.0
1787	154	154.0
1788	200	200.0
1789	200	200.0
1790	179	179.0
1791	200	200.0
1792	200	200.0
1793	200	200.0
1794	68	68.0
1795	83	83.0
1796	86	86.0
1797	100	100.0
1798	155	155.0
1799	200	200.0
1800	200	200.0
1801	200	200.0
1802	200	200.0
1803	156	156.0
1804	184	184.0
1805	147	147.0
1806	160	160.0
1807	138	138.0
1808	122	122.0
1809	115	115.0
1810	124	124.0
1811	100	100.0
1812	113	113.0
1813	103	103.0
1814	110	110.0
1815	95	95.0
1816	98	98.0
1817	108	108.0
1818	95	95.0
1819	99	99.0
1820	109	109.0
1821	103	103.0
1822	85	85.0
1823	83	83.0
1824	85	85.0
1825	91	91.0
1826	105	105.0
1827	98	98.0
1828	114	114.0
1829	95	95.0
1830	114	114.0
1831	113	113.0
1832	117	117.0
1833	121	121.0
1834	152	152.0
1835	167	167.0
1836	146	146.0
1837	147	147.0
1838	155	155.0
1839	146	146.0
1840	182	182.0
1841	137	137.0
1842	155	155.0
1843	146	146.0
1844	154	154.0
1845	200	200.0
1846	139	139.0
1847	196	196.0
1848	145	145.0
1849	154	154.0
1850	140	140.0
1851	149	149.0
1852	170	170.0
1853	162	162.0
1854	182	182.0
1855	200	200.0
1856	200	200.0
1857	200	200.0
1858	180	180.0
1859	200	200.0
1860	134	134.0
1861	200	200.0
1862	200	200.0
1863	200	200.0
1864	166	166.0
1865	97	97.0
1866	106	106.0
1867	108	108.0
1868	174	174.0
1869	200	200.0
1870	200	200.0
1871	157	157.0
1872	200	200.0
1873	200	200.0
1874	200	200.0
1875	154	154.0
1876	200	200.0
1877	200	200.0
1878	200	200.0
1879	200	200.0
1880	200	200.0
1881	200	200.0
1882	200	200.0
1883	200	200.0
1884	180	180.0
1885	169	169.0
1886	153	153.0
1887	194	194.0
1888	200	200.0
1889	184	184.0
1890	180	180.0
1891	168	168.0
1892	163	163.0
1893	150	150.0
1894	173	173.0
1895	152	152.0
1896	138	138.0
1897	142	142.0
1898	133	133.0
1899	141	141.0
1900	140	140.0
1901	144	144.0
1902	131	131.0
1903	126	126.0
1904	143	143.0
1905	128	128.0
1906	130	130.0
1907	126	126.0
1908	124	124.0
1909	124	124.0
1910	116	116.0
1911	119	119.0
1912	131	131.0
1913	123	123.0
1914	124	124.0
1915	137	137.0
1916	131	131.0
1917	141	141.0
1918	145	145.0
1919	142	142.0
1920	151	151.0
1921	143	143.0
1922	150	150.0
1923	164	164.0
1924	167	167.0
1925	152	152.0
1926	173	173.0
1927	185	185.0
1928	160	160.0
1929	157	157.0
1930	172	172.0
1931	200	200.0
1932	196	196.0
1933	172	172.0
1934	200	200.0
1935	184	184.0
1936	174	174.0
1937	189	189.0
1938	200	200.0
1939	200	200.0
1940	200	200.0
1941	200	200.0
1942	200	200.0
1943	200	200.0
1944	200	200.0
1945	196	196.0
1946	200	200.0
1947	200	200.0
1948	190	190.0
1949	200	200.0
1950	200	200.0
1951	200	200.0
1952	191	191.0
1953	198	198.0
1954	200	200.0
1955	200	200.0
1956	200	200.0
1957	200	200.0
1958	200	200.0
1959	200	200.0
1960	200	200.0
1961	200	200.0
1962	200	200.0
1963	200	200.0
1964	200	200.0
1965	200	200.0
1966	200	200.0
1967	200	200.0
1968	200	200.0
1969	200	200.0
1970	200	200.0
1971	200	200.0
1972	200	200.0
1973	200	200.0
1974	200	200.0
1975	200	200.0
1976	200	200.0
1977	200	200.0
1978	200	200.0
1979	200	200.0
1980	200	200.0
1981	200	200.0
1982	200	200.0
1983	200	200.0
1984	200	200.0
1985	200	200.0
1986	200	200.0
1987	200	200.0
1988	200	200.0
1989	200	200.0
1990	200	200.0
1991	200	200.0
1992	200	200.0
1993	200	200.0
1994	200	200.0
1995	200	200.0
1996	200	200.0
1997	200	200.0
1998	200	200.0
1999	200	200.0
2000	200	200.0
2001	200	200.0
2002	186	186.0
2003	200	200.0
2004	200	200.0
2005	200	200.0
2006	200	200.0
2007	200	200.0
2008	200	200.0
2009	200	200.0
2010	200	200.0
2011	200	200.0
2012	200	200.0
2013	200	200.0
2014	200	200.0
2015	200	200.0
2016	200	200.0
2017	200	200.0
2018	200	200.0
2019	200	200.0
2020	200	200.0
2021	200	200.0
2022	200	200.0
2023	200	200.0
2024	200	200.0
2025	200	200.0
2026	200	200.0
2027	200	200.0
2028	200	200.0
2029	200	200.0
2030	200	200.0
2031	200	200.0
2032	200	200.0
2033	200	200.0
2034	200	200.0
2035	200	200.0
2036	200	200.0
2037	200	200.0
2038	200	200.0
2039	200	200.0
2040	200	200.0
2041	200	200.0
2042	200	200.0
2043	200	200.0
2044	200	200.0
2045	200	200.0
2046	200	200.0
2047	200	200.0
2048	200	200.0
2049	200	200.0
2050	200	200.0
2051	200	200.0
2052	200	200.0
2053	200	200.0
2054	191	191.0
2055	169	169.0
2056	166	166.0
2057	162	162.0
2058	145	145.0
2059	137	137.0
2060	150	150.0
2061	142	142.0
2062	132	132.0
2063	138	138.0
2064	123	123.0
2065	125	125.0
2066	141	141.0
2067	137	137.0
2068	131	131.0
2069	130	130.0
2070	130	130.0
2071	131	131.0
2072	127	127.0
2073	124	124.0
2074	134	134.0
2075	137	137.0
2076	137	137.0
2077	138	138.0
2078	132	132.0
2079	145	145.0
2080	138	138.0
2081	139	139.0
2082	134	134.0
2083	132	132.0
2084	138	138.0
2085	132	132.0
2086	127	127.0
2087	132	132.0
2088	155	155.0
2089	147	147.0
2090	147	147.0
2091	149	149.0
2092	166	166.0
2093	156	156.0
2094	160	160.0
2095	185	185.0
2096	200	200.0
2097	199	199.0
2098	200	200.0
2099	200	200.0
2100	200	200.0
2101	200	200.0
2102	200	200.0
2103	200	200.0
2104	200	200.0
2105	200	200.0
2106	200	200.0
2107	152	152.0
2108	127	127.0
2109	200	200.0
2110	200	200.0
2111	200	200.0
2112	200	200.0
2113	200	200.0
2114	200	200.0
2115	200	200.0
2116	200	200.0
2117	200	200.0
2118	200	200.0
2119	200	200.0
2120	200	200.0
2121	200	200.0
2122	200	200.0
2123	200	200.0
2124	200	200.0
2125	200	200.0
2126	200	200.0
2127	200	200.0
2128	200	200.0
2129	200	200.0
2130	200	200.0
2131	200	200.0
2132	200	200.0
2133	200	200.0
2134	200	200.0
2135	200	200.0
2136	200	200.0
2137	200	200.0
2138	200	200.0
2139	200	200.0
2140	200	200.0
2141	200	200.0
2142	200	200.0
2143	200	200.0
2144	200	200.0
2145	200	200.0
2146	200	200.0
2147	200	200.0
2148	200	200.0
2149	200	200.0
2150	200	200.0
2151	200	200.0
2152	200	200.0
2153	200	200.0
2154	200	200.0
2155	200	200.0
2156	200	200.0
2157	200	200.0
2158	200	200.0
2159	189	189.0
2160	200	200.0
2161	200	200.0
2162	200	200.0
2163	200	200.0
2164	200	200.0
2165	200	200.0
2166	200	200.0
2167	191	191.0
2168	181	181.0
2169	200	200.0
2170	200	200.0
2171	200	200.0
2172	200	200.0
2173	200	200.0
2174	200	200.0
2175	200	200.0
2176	200	200.0
2177	200	200.0
2178	200	200.0
2179	156	156.0
2180	170	170.0
2181	200	200.0
2182	200	200.0
2183	200	200.0
2184	200	200.0
2185	200	200.0
2186	200	200.0
2187	200	200.0
2188	200	200.0
2189	195	195.0
2190	200	200.0
2191	200	200.0
2192	200	200.0
2193	200	200.0
2194	200	200.0
2195	200	200.0
2196	200	200.0
2197	200	200.0
2198	181	181.0
2199	200	200.0
2200	200	200.0
2201	200	200.0
2202	200	200.0
2203	200	200.0
2204	200	200.0
2205	200	200.0
2206	200	200.0
2207	200	200.0
2208	200	200.0
2209	181	181.0
2210	200	200.0
2211	200	200.0
2212	200	200.0
2213	200	200.0
2214	162	162.0
2215	135	135.0
2216	145	145.0
2217	121	121.0
2218	108	108.0
2219	110	110.0
2220	93	93.0
2221	102	102.0
2222	99	99.0
2223	112	112.0
2224	104	104.0
2225	112	112.0
2226	113	113.0
2227	108	108.0
2228	122	122.0
2229	120	120.0
2230	115	115.0
2231	104	104.0
2232	119	119.0
2233	102	102.0
2234	100	100.0
2235	92	92.0
2236	98	98.0
2237	103	103.0
2238	108	108.0
2239	98	98.0
2240	91	91.0
2241	100	100.0
2242	104	104.0
2243	110	110.0
2244	101	101.0
2245	98	98.0
2246	99	99.0
2247	12	12.0
2248	102	102.0
2249	99	99.0
2250	104	104.0
2251	95	95.0
2252	102	102.0
2253	101	101.0
2254	96	96.0
2255	96	96.0
2256	101	101.0
2257	20	20.0
2258	90	90.0
2259	85	85.0
2260	89	89.0
2261	77	77.0
2262	13	13.0
2263	14	14.0
2264	13	13.0
2265	72	72.0
2266	84	84.0
2267	69	69.0
2268	74	74.0
2269	14	14.0
2270	88	88.0
2271	88	88.0
2272	13	13.0
2273	81	81.0
2274	12	12.0
2275	75	75.0
2276	12	12.0
2277	10	10.0
2278	69	69.0
2279	19	19.0
2280	12	12.0
2281	94	94.0
2282	87	87.0
2283	89	89.0
2284	92	92.0
2285	100	100.0
2286	96	96.0
2287	86	86.0
2288	94	94.0
2289	85	85.0
2290	13	13.0
2291	98	98.0
2292	98	98.0
2293	105	105.0
2294	90	90.0
2295	90	90.0
2296	78	78.0
2297	81	81.0
2298	73	73.0
2299	9	9.0
2300	97	97.0
2301	114	114.0
2302	114	114.0
2303	125	125.0
2304	120	120.0
2305	95	95.0
2306	11	11.0
2307	107	107.0
2308	127	127.0
2309	103	103.0
2310	13	13.0
2311	10	10.0
2312	11	11.0
2313	110	110.0
2314	134	134.0
2315	55	55.0
2316	101	101.0
2317	140	140.0
2318	102	102.0
2319	13	13.0
2320	10	10.0
2321	10	10.0
2322	10	10.0
2323	10	10.0
2324	109	109.0
2325	149	149.0
2326	38	38.0
2327	22	22.0
2328	23	23.0
2329	20	20.0
2330	164	164.0
2331	102	102.0
2332	69	69.0
2333	10	10.0
2334	12	12.0
2335	88	88.0
2336	92	92.0
2337	12	12.0
2338	114	114.0
2339	130	130.0
2340	120	120.0
2341	131	131.0
2342	122	122.0
2343	105	105.0
2344	106	106.0
2345	104	104.0
2346	91	91.0
2347	71	71.0
2348	62	62.0
2349	63	63.0
2350	53	53.0
2351	51	51.0
2352	55	55.0
2353	48	48.0
2354	52	52.0
2355	59	59.0
2356	54	54.0
2357	48	48.0
2358	54	54.0
2359	61	61.0
2360	58	58.0
2361	41	41.0
2362	48	48.0
2363	55	55.0
2364	61	61.0
2365	67	67.0
2366	64	64.0
2367	74	74.0
2368	64	64.0
2369	81	81.0
2370	73	73.0
2371	84	84.0
2372	76	76.0
2373	88	88.0
2374	83	83.0
2375	80	80.0
2376	73	73.0
2377	86	86.0
2378	75	75.0
2379	75	75.0
2380	65	65.0
2381	80	80.0
2382	82	82.0
2383	90	90.0
2384	76	76.0
2385	91	91.0
2386	90	90.0
2387	88	88.0
2388	91	91.0
2389	84	84.0
2390	89	89.0
2391	98	98.0
2392	89	89.0
2393	101	101.0
2394	126	126.0
2395	129	129.0
2396	125	125.0
2397	108	108.0
2398	122	122.0
2399	198	198.0
2400	156	156.0
2401	200	200.0
2402	157	157.0
2403	114	114.0
2404	93	93.0
2405	108	108.0
2406	111	111.0
2407	107	107.0
2408	129	129.0
2409	136	136.0
2410	141	141.0
2411	196	196.0
2412	171	171.0
2413	200	200.0
2414	141	141.0
2415	200	200.0
2416	200	200.0
2417	200	200.0
2418	200	200.0
2419	200	200.0
2420	154	154.0
2421	200	200.0
2422	200	200.0
2423	200	200.0
2424	200	200.0
2425	200	200.0
2426	194	194.0
2427	200	200.0
2428	200	200.0
2429	200	200.0
2430	185	185.0
2431	140	140.0
2432	136	136.0
2433	145	145.0
2434	159	159.0
2435	133	133.0
2436	137	137.0
2437	146	146.0
2438	178	178.0
2439	131	131.0
2440	163	163.0
2441	125	125.0
2442	144	144.0
2443	151	151.0
2444	161	161.0
2445	168	168.0
2446	159	159.0
2447	198	198.0
2448	200	200.0
2449	169	169.0
2450	200	200.0
2451	200	200.0
2452	199	199.0
2453	200	200.0
2454	200	200.0
2455	200	200.0
2456	200	200.0
2457	200	200.0
2458	165	165.0
2459	200	200.0
2460	174	174.0
2461	200	200.0
2462	187	187.0
2463	200	200.0
2464	200	200.0
2465	172	172.0
2466	200	200.0
2467	200	200.0
2468	200	200.0
2469	133	133.0
2470	200	200.0
2471	197	197.0
2472	200	200.0
2473	200	200.0
2474	200	200.0
2475	200	200.0
2476	200	200.0
2477	200	200.0
2478	200	200.0
2479	190	190.0
2480	200	200.0
2481	200	200.0
2482	200	200.0
2483	200	200.0
2484	182	182.0
2485	187	187.0
2486	158	158.0
2487	173	173.0
2488	160	160.0
2489	185	185.0
2490	160	160.0
2491	176	176.0
2492	159	159.0
2493	178	178.0
2494	182	182.0
2495	166	166.0
2496	177	177.0
2497	161	161.0
2498	184	184.0
2499	156	156.0
2500	161	161.0
2501	165	165.0
2502	146	146.0
2503	144	144.0
2504	169	169.0
2505	146	146.0
2506	173	173.0
2507	160	160.0
2508	146	146.0
2509	137	137.0
2510	171	171.0
2511	156	156.0
2512	162	162.0
2513	135	135.0
2514	183	183.0
2515	191	191.0
2516	200	200.0
2517	200	200.0
2518	187	187.0
2519	200	200.0
2520	200	200.0
2521	175	175.0
2522	160	160.0
2523	165	165.0
2524	196	196.0
2525	168	168.0
2526	181	181.0
2527	200	200.0
2528	200	200.0
2529	200	200.0
2530	200	200.0
2531	200	200.0
2532	186	186.0
2533	150	150.0
2534	123	123.0
2535	140	140.0
2536	163	163.0
2537	135	135.0
2538	149	149.0
2539	182	182.0
2540	156	156.0
2541	184	184.0
2542	176	176.0
2543	200	200.0
2544	200	200.0
2545	200	200.0
2546	186	186.0
2547	123	123.0
2548	200	200.0
2549	146	146.0
2550	175	175.0
2551	129	129.0
2552	139	139.0
2553	152	152.0
2554	200	200.0
2555	152	152.0
2556	200	200.0
2557	143	143.0
2558	130	130.0
2559	142	142.0
2560	185	185.0
2561	200	200.0
2562	168	168.0
2563	200	200.0
2564	200	200.0
2565	200	200.0
2566	200	200.0
2567	200	200.0
2568	178	178.0
2569	119	119.0
2570	125	125.0
2571	164	164.0
2572	155	155.0
2573	174	174.0
2574	116	116.0
2575	128	128.0
2576	143	143.0
2577	125	125.0
2578	130	130.0
2579	199	199.0
2580	200	200.0
2581	200	200.0
2582	168	168.0
2583	183	183.0
2584	176	176.0
2585	200	200.0
2586	200	200.0
2587	198	198.0
2588	200	200.0
2589	200	200.0
2590	200	200.0
2591	197	197.0
2592	192	192.0
2593	200	200.0
2594	189	189.0
2595	175	175.0
2596	190	190.0
2597	152	152.0
2598	182	182.0
2599	200	200.0
2600	171	171.0
2601	200	200.0
2602	200	200.0
2603	150	150.0
2604	173	173.0
2605	187	187.0
2606	164	164.0
2607	154	154.0
2608	158	158.0
2609	177	177.0
2610	175	175.0
2611	177	177.0
2612	194	194.0
2613	200	200.0
2614	200	200.0
2615	200	200.0
2616	176	176.0
2617	200	200.0
2618	130	130.0
2619	127	127.0
2620	131	131.0
2621	143	143.0
2622	142	142.0
2623	177	177.0
2624	192	192.0
2625	193	193.0
2626	200	200.0
2627	200	200.0
2628	200	200.0
2629	200	200.0
2630	200	200.0
2631	200	200.0
2632	200	200.0
2633	200	200.0
2634	200	200.0
2635	200	200.0
2636	200	200.0
2637	200	200.0
2638	200	200.0
2639	97	97.0
2640	97	97.0
2641	200	200.0
2642	197	197.0
2643	179	179.0
2644	199	199.0
2645	187	187.0
2646	200	200.0
2647	200	200.0
2648	200	200.0
2649	200	200.0
2650	200	200.0
2651	200	200.0
2652	200	200.0
2653	200	200.0
2654	200	200.0
2655	200	200.0
2656	197	197.0
2657	200	200.0
2658	200	200.0
2659	200	200.0
2660	200	200.0
2661	200	200.0
2662	200	200.0
2663	200	200.0
2664	200	200.0
2665	200	200.0
2666	200	200.0
2667	200	200.0
2668	19	19.0
2669	15	15.0
2670	18	18.0
2671	200	200.0
2672	200	200.0
2673	166	166.0
2674	166	166.0
2675	168	168.0
2676	187	187.0
2677	175	175.0
2678	184	184.0
2679	170	170.0
2680	171	171.0
2681	157	157.0
2682	161	161.0
2683	156	156.0
2684	149	149.0
2685	149	149.0
2686	127	127.0
2687	132	132.0
2688	134	134.0
2689	133	133.0
2690	115	115.0
2691	121	121.0
2692	111	111.0
2693	119	119.0
2694	123	123.0
2695	115	115.0
2696	121	121.0
2697	119	119.0
2698	120	120.0
2699	117	117.0
2700	124	124.0
2701	119	119.0
2702	118	118.0
2703	102	102.0
2704	112	112.0
2705	97	97.0
2706	100	100.0
2707	97	97.0
2708	118	118.0
2709	126	126.0
2710	134	134.0
2711	132	132.0
2712	125	125.0
2713	127	127.0
2714	139	139.0
2715	153	153.0
2716	144	144.0
2717	129	129.0
2718	145	145.0
2719	162	162.0
2720	155	155.0
2721	157	157.0
2722	194	194.0
2723	200	200.0
2724	187	187.0
2725	147	147.0
2726	152	152.0
2727	83	83.0
2728	86	86.0
2729	111	111.0
2730	136	136.0
2731	146	146.0
2732	132	132.0
2733	155	155.0
2734	171	171.0
2735	168	168.0
2736	163	163.0
2737	169	169.0
2738	171	171.0
2739	138	138.0
2740	164	164.0
2741	200	200.0
2742	168	168.0
2743	200	200.0
2744	200	200.0
2745	53	53.0
2746	200	200.0
2747	95	95.0
2748	125	125.0
2749	121	121.0
2750	114	114.0
2751	122	122.0
2752	113	113.0
2753	101	101.0
2754	119	119.0
2755	103	103.0
2756	109	109.0
2757	111	111.0
2758	105	105.0
2759	119	119.0
2760	116	116.0
2761	114	114.0
2762	135	135.0
2763	167	167.0
2764	146	146.0
2765	137	137.0
2766	151	151.0
2767	161	161.0
2768	129	129.0
2769	128	128.0
2770	151	151.0
2771	163	163.0
2772	128	128.0
2773	195	195.0
2774	173	173.0
2775	149	149.0
2776	200	200.0
2777	155	155.0
2778	200	200.0
2779	194	194.0
2780	198	198.0
2781	200	200.0
2782	200	200.0
2783	77	77.0
2784	200	200.0
2785	123	123.0
2786	200	200.0
2787	200	200.0
2788	200	200.0
2789	200	200.0
2790	131	131.0
2791	200	200.0
2792	200	200.0
2793	200	200.0
2794	200	200.0
2795	200	200.0
2796	200	200.0
2797	200	200.0
2798	168	168.0
2799	190	190.0
2800	175	175.0
2801	190	190.0
2802	156	156.0
2803	155	155.0
2804	146	146.0
2805	158	158.0
2806	166	166.0
2807	144	144.0
2808	200	200.0
2809	183	183.0
2810	200	200.0
2811	161	161.0
2812	139	139.0
2813	197	197.0
2814	184	184.0
2815	196	196.0
2816	200	200.0
2817	178	178.0
2818	174	174.0
2819	200	200.0
2820	142	142.0
2821	156	156.0
2822	152	152.0
2823	168	168.0
2824	173	173.0
2825	151	151.0
2826	133	133.0
2827	184	184.0
2828	139	139.0
2829	162	162.0
2830	191	191.0
2831	141	141.0
2832	138	138.0
2833	176	176.0
2834	163	163.0
2835	154	154.0
2836	180	180.0
2837	143	143.0
2838	200	200.0
2839	200	200.0
2840	200	200.0
2841	189	189.0
2842	200	200.0
2843	200	200.0
2844	119	119.0
2845	123	123.0
2846	170	170.0
2847	166	166.0
2848	132	132.0
2849	172	172.0
2850	200	200.0
2851	200	200.0
2852	200	200.0
2853	200	200.0
2854	200	200.0
2855	200	200.0
2856	199	199.0
2857	180	180.0
2858	200	200.0
2859	188	188.0
2860	200	200.0
2861	193	193.0
2862	173	173.0
2863	153	153.0
2864	171	171.0
2865	176	176.0
2866	138	138.0
2867	161	161.0
2868	147	147.0
2869	171	171.0
2870	166	166.0
2871	169	169.0
2872	150	150.0
2873	179	179.0
2874	165	165.0
2875	167	167.0
2876	169	169.0
2877	200	200.0
2878	173	173.0
2879	200	200.0
2880	200	200.0
2881	200	200.0
2882	200	200.0
2883	200	200.0
2884	175	175.0
2885	200	200.0
2886	200	200.0
2887	200	200.0
2888	200	200.0
2889	185	185.0
2890	200	200.0
2891	200	200.0
2892	200	200.0
2893	188	188.0
2894	200	200.0
2895	200	200.0
2896	200	200.0
2897	169	169.0
2898	200	200.0
2899	190	190.0
2900	200	200.0
2901	200	200.0
2902	200	200.0
2903	200	200.0
2904	200	200.0
2905	200	200.0
2906	200	200.0
2907	200	200.0
2908	200	200.0
2909	200	200.0
2910	177	177.0
2911	193	193.0
2912	156	156.0
2913	154	154.0
2914	162	162.0
2915	125	125.0
2916	143	143.0
2917	160	160.0
2918	146	146.0
2919	154	154.0
2920	147	147.0
2921	182	182.0
2922	144	144.0
2923	141	141.0
2924	185	185.0
2925	180	180.0
2926	150	150.0
2927	156	156.0
2928	200	200.0
2929	170	170.0
2930	192	192.0
2931	200	200.0
2932	193	193.0
2933	200	200.0
2934	200	200.0
2935	91	91.0
2936	173	173.0
2937	192	192.0
2938	110	110.0
2939	101	101.0
2940	99	99.0
2941	95	95.0
2942	81	81.0
2943	75	75.0
2944	72	72.0
2945	79	79.0
2946	63	63.0
2947	62	62.0
2948	76	76.0
2949	79	79.0
2950	84	84.0
2951	95	95.0
2952	84	84.0
2953	101	101.0
2954	113	113.0
2955	108	108.0
2956	132	132.0
2957	136	136.0
2958	134	134.0
2959	127	127.0
2960	127	127.0
2961	133	133.0
2962	145	145.0
2963	130	130.0
2964	151	151.0
2965	143	143.0
2966	150	150.0
2967	158	158.0
2968	140	140.0
2969	155	155.0
2970	184	184.0
2971	155	155.0
2972	169	169.0
2973	179	179.0
2974	165	165.0
2975	182	182.0
2976	182	182.0
2977	200	200.0
2978	200	200.0
2979	200	200.0
2980	166	166.0
2981	195	195.0
2982	174	174.0
2983	176	176.0
2984	172	172.0
2985	156	156.0
2986	155	155.0
2987	149	149.0
2988	152	152.0
2989	128	128.0
2990	141	141.0
2991	127	127.0
2992	124	124.0
2993	147	147.0
2994	171	171.0
2995	170	170.0
2996	139	139.0
2997	165	165.0
2998	159	159.0
2999	200	200.0
3000	53	53.0
3001	10	10.0
3002	12	12.0
3003	11	11.0
3004	200	200.0
3005	127	127.0
3006	121	121.0
3007	118	118.0
3008	116	116.0
3009	125	125.0
3010	125	125.0
3011	115	115.0
3012	115	115.0
3013	114	114.0
3014	124	124.0
3015	114	114.0
3016	120	120.0
3017	112	112.0
3018	125	125.0
3019	118	118.0
3020	124	124.0
3021	115	115.0
3022	121	121.0
3023	109	109.0
3024	106	106.0
3025	100	100.0
3026	113	113.0
3027	111	111.0
3028	107	107.0
3029	112	112.0
3030	114	114.0
3031	105	105.0
3032	104	104.0
3033	99	99.0
3034	99	99.0
3035	84	84.0
3036	105	105.0
3037	114	114.0
3038	103	103.0
3039	114	114.0
3040	106	106.0
3041	98	98.0
3042	108	108.0
3043	110	110.0
3044	112	112.0
3045	85	85.0
3046	97	97.0
3047	115	115.0
3048	118	118.0
3049	109	109.0
3050	116	116.0
3051	110	110.0
3052	127	127.0
3053	105	105.0
3054	126	126.0
3055	123	123.0
3056	136	136.0
3057	109	109.0
3058	121	121.0
3059	117	117.0
3060	125	125.0
3061	127	127.0
3062	119	119.0
3063	133	133.0
3064	130	130.0
3065	130	130.0
3066	126	126.0
3067	188	188.0
3068	181	181.0
3069	200	200.0
3070	175	175.0
3071	200	200.0
3072	200	200.0
3073	200	200.0
3074	200	200.0
3075	200	200.0
3076	200	200.0
3077	200	200.0
3078	200	200.0
3079	200	200.0
3080	200	200.0
3081	133	133.0
3082	144	144.0
3083	122	122.0
3084	103	103.0
3085	85	85.0
3086	75	75.0
3087	93	93.0
3088	122	122.0
3089	151	151.0
3090	200	200.0
3091	184	184.0
3092	121	121.0
3093	124	124.0
3094	111	111.0
3095	140	140.0
3096	104	104.0
3097	131	131.0
3098	97	97.0
3099	119	119.0
3100	125	125.0
3101	166	166.0
3102	147	147.0
3103	141	141.0
3104	114	114.0
3105	166	166.0
3106	155	155.0
3107	147	147.0
3108	137	137.0
3109	148	148.0
3110	120	120.0
3111	94	94.0
3112	69	69.0
3113	125	125.0
3114	119	119.0
3115	85	85.0
3116	151	151.0
3117	113	113.0
3118	92	92.0
3119	94	94.0
3120	81	81.0
3121	74	74.0
3122	81	81.0
3123	43	43.0
3124	55	55.0
3125	25	25.0
3126	29	29.0
3127	59	59.0
3128	54	54.0
3129	50	50.0
3130	10	10.0
3131	11	11.0
3132	14	14.0
3133	9	9.0
3134	10	10.0
3135	57	57.0
3136	87	87.0
3137	103	103.0
3138	85	85.0
3139	118	118.0
3140	97	97.0
3141	86	86.0
3142	92	92.0
3143	108	108.0
3144	200	200.0
3145	200	200.0
3146	200	200.0
3147	102	102.0
3148	53	53.0
3149	94	94.0
3150	144	144.0
3151	200	200.0
3152	200	200.0
3153	200	200.0
3154	200	200.0
3155	200	200.0
3156	200	200.0
3157	200	200.0
3158	194	194.0
3159	153	153.0
3160	110	110.0
3161	99	99.0
3162	31	31.0
3163	34	34.0
3164	14	14.0
3165	19	19.0
3166	16	16.0
3167	29	29.0
3168	90	90.0
3169	94	94.0
3170	11	11.0
3171	95	95.0
3172	102	102.0
3173	93	93.0
3174	95	95.0
3175	93	93.0
3176	83	83.0
3177	101	101.0
3178	93	93.0
3179	101	101.0
3180	95	95.0
3181	86	86.0
3182	89	89.0
3183	86	86.0
3184	93	93.0
3185	15	15.0
3186	106	106.0
3187	14	14.0
3188	16	16.0
3189	94	94.0
3190	123	123.0
3191	136	136.0
3192	160	160.0
3193	150	150.0
3194	133	133.0
3195	119	119.0
3196	126	126.0
3197	106	106.0
3198	117	117.0
3199	122	122.0
3200	143	143.0
