TIME_STEP	STAGE	EPSILON	ACTION	REWARD	Qs_PREDICTED_EXAMPLE	Qs_TARGET_EXAMPLE	Loss
112000	TRAINING	0.000100000000002	1	1.0	[ 21.56122971  21.2355938 ]	[ 21.56122971  21.44679451]	0.547861
112500	TRAINING	0.000100000000002	1	1.0	[ 24.00248337  23.83662796]	[ 23.70320034  23.83662796]	0.0235718
113000	TRAINING	0.000100000000002	0	1.0	[ 20.91567993  20.55683517]	[ 20.84895306  20.55683517]	0.0243181
113500	TRAINING	0.000100000000002	0	1.0	[ 19.86216545  19.69988251]	[ 19.86216545  19.76630697]	0.0255158
114000	TRAINING	0.000100000000002	1	1.0	[ 28.50924683  27.40971756]	[ 28.40137043  27.40971756]	0.0754799
114500	TRAINING	0.000100000000002	0	1.0	[ 23.72769737  22.88138008]	[ 23.72769737  23.02138987]	1.58403
115000	TRAINING	0.000100000000002	0	1.0	[ 17.51041222  17.37713623]	[ 17.51413937  17.37713623]	0.10405
115500	TRAINING	0.000100000000002	0	1.0	[ 20.77233315  20.93850517]	[ 20.93260498  20.93850517]	0.0541189
116000	TRAINING	0.000100000000002	1	1.0	[ 21.68627739  22.05576134]	[ 21.68627739  22.08216209]	0.0554469
116500	TRAINING	0.000100000000002	0	1.0	[ 20.43665314  20.40278435]	[ 20.67061968  20.40278435]	0.0371864
117000	TRAINING	0.000100000000002	1	1.0	[ 20.4394455   21.25693321]	[ 20.4394455   21.10958662]	0.0355403
117500	TRAINING	0.000100000000002	0	1.0	[ 19.31562805  19.22847557]	[ 19.30857153  19.22847557]	0.677998
118000	TRAINING	0.000100000000002	1	1.0	[ 19.59631729  19.86791229]	[ 19.8082036   19.86791229]	0.0238196
118500	TRAINING	0.000100000000002	0	1.0	[ 21.80736732  20.7024231 ]	[ 21.80736732  21.2553442 ]	0.0294972
119000	TRAINING	0.000100000000002	0	1.0	[ 20.96945381  18.87012863]	[ 21.74429646  18.87012863]	0.0224507
119500	TRAINING	0.000100000000002	1	1.0	[ 20.94513512  21.32280159]	[ 20.94513512  21.20560532]	0.890263
120000	TRAINING	0.000100000000002	1	1.0	[ 16.49301338  16.43199348]	[ 16.49301338  16.72560863]	0.0240312
120500	TRAINING	0.000100000000002	1	1.0	[ 16.56824112  17.28551292]	[ 16.56824112  17.23079443]	0.0196149
121000	TRAINING	0.000100000000002	0	1.0	[ 18.50842094  18.68616295]	[ 18.86793394  18.68616295]	0.0324772
121500	TRAINING	0.000100000000002	1	1.0	[ 20.30807495  20.37378883]	[ 20.30807495  20.16957245]	0.0159389
122000	TRAINING	0.000100000000002	1	1.0	[ 15.57209778  14.91866302]	[ 15.98488612  14.91866302]	0.808248
122500	TRAINING	0.000100000000002	0	1.0	[ 17.66062546  17.32250595]	[ 17.43910522  17.32250595]	1.19555
123000	TRAINING	0.000100000000002	1	1.0	[ 21.63131332  21.14097214]	[ 21.63131332  21.55242577]	1.34522
123500	TRAINING	0.000100000000002	0	1.0	[ 23.05703735  22.84822655]	[ 23.07298241  22.84822655]	0.0287364
124000	TRAINING	0.000100000000002	0	1.0	[ 21.08479881  21.62125397]	[ 21.08479881  21.62062511]	1.014
124500	TRAINING	0.000100000000002	1	1.0	[ 20.36282158  20.84086418]	[ 20.36282158  20.77441902]	0.998635
125000	TRAINING	0.000100000000002	0	1.0	[ 19.37275696  19.30002403]	[ 19.37275696  19.36545868]	0.0441612
125500	TRAINING	0.000100000000002	0	1.0	[ 21.55545425  21.24647141]	[ 21.55545425  21.41318045]	2.07767
126000	TRAINING	0.000100000000002	1	1.0	[ 21.97024155  22.08744812]	[ 21.97024155  21.99034901]	0.0563674
126500	TRAINING	0.000100000000002	0	1.0	[ 6.15299606  5.62506962]	[ 6.91555781  5.62506962]	0.519868
127000	TRAINING	0.000100000000002	1	1.0	[ 20.66756248  20.97893715]	[ 20.66756248  20.8105155 ]	0.0746753
127500	TRAINING	0.000100000000002	0	1.0	[ 19.36473846  20.22268105]	[ 19.36473846  19.72263279]	0.428327
128000	TRAINING	0.000100000000002	0	1.0	[ 18.92439079  19.86914825]	[ 18.92439079  19.98633766]	0.0488852
128500	TRAINING	0.000100000000002	0	1.0	[ 26.13768196  26.75723839]	[ 26.03566046  26.75723839]	0.335416
129000	TRAINING	0.000100000000002	1	1.0	[ 17.9481926   17.78542328]	[ 17.9481926   17.96324253]	0.0413861
129500	TRAINING	0.000100000000002	0	1.0	[ 20.99693489  21.01104546]	[ 21.07834988  21.01104546]	0.165069
130000	TRAINING	0.000100000000002	1	1.0	[ 15.79790211  15.39700317]	[ 15.79790211  15.3732419 ]	0.0312759
130500	TRAINING	0.000100000000002	0	1.0	[ 16.60335732  16.59289932]	[ 16.60335732  16.96184568]	0.570637
131000	TRAINING	0.000100000000002	0	1.0	[ 20.27327728  20.53427505]	[ 20.27327728  20.71061192]	0.0492438
131500	TRAINING	0.000100000000002	0	1.0	[ 20.41580391  20.81985474]	[ 20.62974501  20.81985474]	0.064137
132000	TRAINING	0.000100000000002	1	1.0	[ 19.57413292  19.88335419]	[ 19.57413292  19.74845533]	0.476385
132500	TRAINING	0.000100000000002	1	1.0	[ 22.57691383  23.0510807 ]	[ 22.62485228  23.0510807 ]	0.0347051
133000	TRAINING	0.000100000000002	1	1.0	[ 21.86956024  22.04931641]	[ 21.86956024  21.79097128]	0.25701
133500	TRAINING	0.000100000000002	0	1.0	[ 18.41869354  17.84124184]	[ 18.59453135  17.84124184]	0.165047
134000	TRAINING	0.000100000000002	1	1.0	[ 2.48067427  2.46581507]	[ 2.48067427  3.04763117]	0.0472124
134500	TRAINING	0.000100000000002	0	1.0	[ 5.10800934  6.33207464]	[ 5.10800934  6.75789144]	0.151673
135000	TRAINING	0.000100000000002	0	1.0	[ 21.7554493   20.38479996]	[ 21.39803772  20.38479996]	0.0503142
135500	TRAINING	0.000100000000002	0	1.0	[ 20.77922058  20.78899193]	[ 20.77922058  20.9110116 ]	0.968971
136000	TRAINING	0.000100000000002	1	1.0	[ 24.49822807  24.62656593]	[ 24.45459089  24.62656593]	0.0427706
136500	TRAINING	0.000100000000002	1	1.0	[ 22.09617996  21.47780228]	[ 22.07458258  21.47780228]	1.62556
137000	TRAINING	0.000100000000002	0	1.0	[ 19.33030891  19.20197678]	[ 19.3023963   19.20197678]	0.0337159
137500	TRAINING	0.000100000000002	0	1.0	[ 19.75358391  21.28924942]	[ 19.75358391  20.66499529]	0.162039
138000	TRAINING	0.000100000000002	0	1.0	[ 19.00878525  18.45962143]	[ 19.00878525  18.789785  ]	0.273197
138500	TRAINING	0.000100000000002	0	1.0	[ 21.16690445  21.16070557]	[ 21.16690445  21.47024336]	0.181521
139000	TRAINING	0.000100000000002	0	1.0	[ 20.90961266  20.81659126]	[ 20.86188698  20.81659126]	0.0573947
139500	TRAINING	0.000100000000002	1	1.0	[ 19.88342667  19.71595955]	[ 19.88342667  20.2076766 ]	0.0872616
140000	TRAINING	0.000100000000002	0	1.0	[ 19.80201721  19.45239258]	[ 20.11887503  19.45239258]	0.359048
140500	TRAINING	0.000100000000002	0	1.0	[ 20.84260941  20.89543152]	[ 20.65457821  20.89543152]	0.0387582
141000	TRAINING	0.000100000000002	1	1.0	[ 20.52893066  20.20397186]	[ 20.21663322  20.20397186]	0.0420488
141500	TRAINING	0.000100000000002	0	1.0	[ 20.02665901  19.71348381]	[ 20.1064992   19.71348381]	0.0245785
142000	TRAINING	0.000100000000002	0	1.0	[ 19.72547913  19.6899929 ]	[ 19.75345278  19.6899929 ]	0.0227406
142500	TRAINING	0.000100000000002	1	1.0	[ 20.45389938  20.68445396]	[ 20.45389938  20.80245218]	0.0584748
143000	TRAINING	0.000100000000002	1	1.0	[ 20.59599495  20.56865311]	[ 20.63038645  20.56865311]	0.0362909
143500	TRAINING	0.000100000000002	1	1.0	[ 19.69754028  18.54732895]	[ 19.78848019  18.54732895]	0.0177094
144000	TRAINING	0.000100000000002	1	1.0	[ 5.92665243  5.85077143]	[ 5.82966738  5.85077143]	0.0491852
144500	TRAINING	0.000100000000002	1	1.0	[ 20.71823311  20.3121624 ]	[ 20.59910259  20.3121624 ]	0.0305887
145000	TRAINING	0.000100000000002	1	1.0	[ 13.51905251  13.75399017]	[ 13.51905251  13.86452656]	0.0460556
145500	TRAINING	0.000100000000002	1	1.0	[ 19.60674477  20.03990746]	[ 19.60674477  19.97285652]	0.0132974
146000	TRAINING	0.000100000000002	1	1.0	[ 11.09347153  11.30230618]	[ 11.09347153  11.37312217]	0.0151909
146500	TRAINING	0.000100000000002	1	1.0	[ 20.45310783  20.29217148]	[ 20.52585144  20.29217148]	0.0145374
147000	TRAINING	0.000100000000002	1	1.0	[ 17.69415665  17.15034485]	[ 17.71129198  17.15034485]	0.0763526
147500	TRAINING	0.000100000000002	1	1.0	[ 6.72400618  7.19705439]	[ 6.72400618  7.26056266]	0.0620328
148000	TRAINING	0.000100000000002	1	1.0	[ 20.09847641  20.19917107]	[ 20.16077347  20.19917107]	0.0178158
148500	TRAINING	0.000100000000002	1	1.0	[ 20.11349106  20.11859512]	[ 20.11349106  20.29358444]	0.00930897
149000	TRAINING	0.000100000000002	0	1.0	[ 18.92898178  18.6339798 ]	[ 18.8556632  18.6339798]	0.0158556
149500	TRAINING	0.000100000000002	1	1.0	[ 20.39752197  20.09652519]	[ 20.32382097  20.09652519]	0.0105197
150000	TRAINING	0.000100000000002	0	1.0	[ 19.82145691  19.9385128 ]	[ 19.82145691  19.89281769]	0.0104627
150500	TRAINING	0.000100000000002	0	1.0	[ 20.99685097  20.74143028]	[ 20.73731146  20.74143028]	0.132941
151000	TRAINING	0.000100000000002	0	1.0	[ 19.95122719  20.16026688]	[ 19.95122719  20.09984922]	0.0055415
151500	TRAINING	0.000100000000002	1	1.0	[ 22.09080124  22.12026215]	[ 22.09080124  22.08365698]	0.0396439
152000	TRAINING	0.000100000000002	1	1.0	[ 21.46280861  21.72444916]	[ 21.46280861  21.46800375]	0.025661
152500	TRAINING	0.000100000000002	0	1.0	[ 20.82528305  21.11537552]	[ 20.82528305  20.9361311 ]	0.0471941
153000	TRAINING	0.000100000000002	1	1.0	[ 21.81875229  21.73460388]	[ 21.81875229  21.52278357]	0.919864
153500	TRAINING	0.000100000000002	0	1.0	[ 18.65261841  18.45363617]	[ 18.68128176  18.45363617]	1.79187
154000	TRAINING	0.000100000000002	0	1.0	[ 19.59665871  20.10314369]	[ 19.59665871  19.98972788]	0.0251855
154500	TRAINING	0.000100000000002	1	1.0	[ 18.68018913  18.66161919]	[ 18.74105177  18.66161919]	0.812489
155000	TRAINING	0.000100000000002	0	1.0	[ 21.22074509  21.13969994]	[ 21.39470367  21.13969994]	0.516378
155500	TRAINING	0.000100000000002	0	1.0	[ 20.7749958   21.02348518]	[ 21.11026611  21.02348518]	0.0541166
156000	TRAINING	0.000100000000002	0	1.0	[ 21.15776443  20.98681259]	[ 21.22652464  20.98681259]	2.27477
156500	TRAINING	0.000100000000002	0	1.0	[ 19.24501038  18.06581116]	[ 19.3639946   18.06581116]	0.0406327
157000	TRAINING	0.000100000000002	1	1.0	[ 20.22958946  20.22590637]	[ 20.30173655  20.22590637]	0.0399865
157500	TRAINING	0.000100000000002	0	1.0	[ 22.391325    22.26876068]	[ 22.21645889  22.26876068]	0.034245
158000	TRAINING	0.000100000000002	1	1.0	[ 21.34706688  21.12358665]	[ 21.06064863  21.12358665]	2.27857
158500	TRAINING	0.000100000000002	0	1.0	[ 18.98493004  18.06564331]	[ 19.34193192  18.06564331]	1.47511
159000	TRAINING	0.000100000000002	1	1.0	[ 24.56443214  23.42056465]	[ 24.56443214  23.16829081]	2.33861
159500	TRAINING	0.000100000000002	0	1.0	[ 16.78338432  16.13297844]	[ 16.78338432   1.        ]	0.928527
160000	TRAINING	0.000100000000002	1	1.0	[ 21.66763306  22.1742897 ]	[ 21.78013201  22.1742897 ]	0.0418212
160500	TRAINING	0.000100000000002	1	1.0	[ 18.56890869  18.30536461]	[ 18.29748964  18.30536461]	0.0346288
161000	TRAINING	0.000100000000002	1	1.0	[ 18.26275253  18.03199768]	[ 18.26275253  18.40388556]	0.0359331
161500	TRAINING	0.000100000000002	1	1.0	[ 14.97510338  14.68427277]	[ 15.2707191   14.68427277]	0.319847
162000	TRAINING	0.000100000000002	1	1.0	[ 22.35123444  21.98669434]	[ 22.35823736  21.98669434]	0.0225277
162500	TRAINING	0.000100000000002	1	1.0	[ 20.62167168  20.92128181]	[ 20.89422722  20.92128181]	0.167716
163000	TRAINING	0.000100000000002	1	1.0	[ 13.74171162  14.15978622]	[ 13.74171162  14.18942475]	0.362613
163500	TRAINING	0.000100000000002	1	1.0	[ 22.1626358  22.6244812]	[ 22.1626358   22.52828999]	0.358885
164000	TRAINING	0.000100000000002	0	1.0	[ 21.76745415  22.12467575]	[ 22.10085449  22.12467575]	0.0465432
164500	TRAINING	0.000100000000002	1	1.0	[ 22.81394958  23.322155  ]	[ 22.81394958  23.07546844]	0.35815
165000	TRAINING	0.000100000000002	0	1.0	[ 20.7267952   20.20386696]	[ 20.7267952   20.53081627]	0.131396
165500	TRAINING	0.000100000000002	1	1.0	[ 20.67204094  20.32039261]	[ 20.41902246  20.32039261]	0.0295439
166000	TRAINING	0.000100000000002	0	1.0	[ 2.48081303  2.97691989]	[ 2.48081303  3.09699135]	0.232104
166500	TRAINING	0.000100000000002	1	1.0	[ 19.5784874   19.86582947]	[ 19.5784874   19.82070084]	0.0202995
167000	TRAINING	0.000100000000002	0	1.0	[ 12.77753067  13.02193451]	[ 12.77753067  12.87702851]	0.0134872
167500	TRAINING	0.000100000000002	0	1.0	[ 23.53563309  21.87198257]	[ 23.87243938  21.87198257]	0.0805218
168000	TRAINING	0.000100000000002	1	1.0	[ 21.90262413  21.45565605]	[ 21.72543373  21.45565605]	0.903843
168500	TRAINING	0.000100000000002	0	1.0	[ 19.75635529  19.9498806 ]	[ 19.75635529  19.90260601]	0.0195632
169000	TRAINING	0.000100000000002	1	1.0	[ 20.48558998  21.0536499 ]	[ 21.14632092  21.0536499 ]	0.0554977
169500	TRAINING	0.000100000000002	0	1.0	[ 21.82757568  22.17368126]	[ 22.25916004  22.17368126]	0.0829841
170000	TRAINING	0.000100000000002	1	1.0	[ 21.0768261   21.13159752]	[ 21.1740551   21.13159752]	0.0443031
170500	TRAINING	0.000100000000002	0	1.0	[ 21.8443222   21.72106743]	[ 21.63620815  21.72106743]	0.0212424
171000	TRAINING	0.000100000000002	1	1.0	[ 20.18728447  20.19504547]	[ 20.18728447  19.98142176]	0.0234378
171500	TRAINING	0.000100000000002	1	1.0	[ 20.61746597  20.65324402]	[ 20.69937582  20.65324402]	0.661037
172000	TRAINING	0.000100000000002	0	1.0	[ 20.04217148  20.06369972]	[ 20.04217148  20.02257004]	0.330414
172500	TRAINING	0.000100000000002	1	1.0	[ 20.65460205  20.78558731]	[ 20.65460205  20.7526535 ]	0.0695702
173000	TRAINING	0.000100000000002	0	1.0	[ 10.56849098  10.88521671]	[ 10.56849098  10.74861741]	0.0142587
173500	TRAINING	0.000100000000002	0	1.0	[ 20.519804    20.47351074]	[ 20.38975716  20.47351074]	0.0156378
174000	TRAINING	0.000100000000002	0	1.0	[ 16.15629578  16.36888313]	[ 16.15629578  16.34201584]	0.0142554
174500	TRAINING	0.000100000000002	1	1.0	[ 19.9848423   19.91133881]	[ 19.9848423   20.10599365]	0.0156272
175000	TRAINING	0.000100000000002	1	1.0	[ 16.87099648  17.37955666]	[ 16.87099648  17.42183523]	0.0459675
175500	TRAINING	0.000100000000002	1	1.0	[ 20.23601723  19.9663353 ]	[ 20.08679028  19.9663353 ]	0.0159595
176000	TRAINING	0.000100000000002	0	1.0	[ 19.27597046  19.29541969]	[ 19.12712879  19.29541969]	0.0141829
176500	TRAINING	0.000100000000002	0	1.0	[ 19.73862648  19.77004814]	[ 19.77313452  19.77004814]	0.0164614
177000	TRAINING	0.000100000000002	1	1.0	[ 12.7794981   13.03385258]	[ 12.7794981   12.99259758]	0.0234349
177500	TRAINING	0.000100000000002	0	1.0	[ 19.89660454  19.63224983]	[ 19.94403152  19.63224983]	0.0129893
178000	TRAINING	0.000100000000002	1	1.0	[ 20.68065262  20.65708733]	[ 20.40634947  20.65708733]	0.0115049
178500	TRAINING	0.000100000000002	0	1.0	[ 15.85991287  15.91719341]	[ 15.85991287  15.76228695]	0.46417
179000	TRAINING	0.000100000000002	0	1.0	[ 9.010952    8.97318745]	[ 9.14552774  8.97318745]	0.911385
179500	TRAINING	0.000100000000002	1	1.0	[ 14.36838341  14.93487549]	[ 14.36838341  14.8965024 ]	0.030809
180000	TRAINING	0.000100000000002	1	1.0	[ 21.42122841  21.18512535]	[ 21.45956173  21.18512535]	0.715817
180500	TRAINING	0.000100000000002	1	1.0	[ 17.37330055  19.11242485]	[ 17.28880138  19.11242485]	0.0799569
181000	TRAINING	0.000100000000002	0	1.0	[ 20.14622307  20.0390873 ]	[ 20.08362474  20.0390873 ]	0.0142672
181500	TRAINING	0.000100000000002	0	1.0	[ 17.68183327  18.23017502]	[ 17.68183327  18.1019805 ]	0.0112279
182000	TRAINING	0.000100000000002	0	1.0	[ 19.3152771   19.34612846]	[ 19.3152771   19.34612122]	0.0136605
182500	TRAINING	0.000100000000002	1	1.0	[ 20.45796394  20.43854523]	[ 20.44675303  20.43854523]	0.00701142
183000	TRAINING	0.000100000000002	0	1.0	[ 6.29492664  4.60855246]	[ 6.71476855  4.60855246]	0.0424021
183500	TRAINING	0.000100000000002	1	1.0	[ 21.31016159  21.25670815]	[ 21.31016159  21.3386899 ]	0.016445
184000	TRAINING	0.000100000000002	0	1.0	[ 20.10539627  20.26764488]	[ 20.10539627  20.21974258]	0.0063096
184500	TRAINING	0.000100000000002	0	1.0	[ 20.68949127  20.43523979]	[ 20.65594625  20.43523979]	0.00825368
185000	TRAINING	0.000100000000002	0	1.0	[ 19.58082008  19.82046127]	[ 19.58082008  19.81619444]	0.00887938
185500	TRAINING	0.000100000000002	1	1.0	[ 19.21265221  19.19114304]	[ 19.15973358  19.19114304]	0.00212593
186000	TRAINING	0.000100000000002	1	1.0	[ 20.18724251  20.22972298]	[ 20.18724251  20.21038551]	0.00149249
186500	TRAINING	0.000100000000002	1	1.0	[ 20.09694672  20.11893654]	[ 20.09694672  20.04508753]	0.00496566
187000	TRAINING	0.000100000000002	1	1.0	[ 18.99888802  19.09464455]	[ 18.99888802  19.15049429]	0.00386545
187500	TRAINING	0.000100000000002	1	1.0	[ 20.15296173  20.33992577]	[ 20.15296173  20.40901489]	0.008076
188000	TRAINING	0.000100000000002	0	1.0	[ 21.21783638  21.26427841]	[ 21.00097284  21.26427841]	0.027354
188500	TRAINING	0.000100000000002	0	1.0	[ 20.08630943  20.36973763]	[ 20.08630943  20.33256559]	0.00726691
189000	TRAINING	0.000100000000002	0	1.0	[ 20.35633659  20.48295212]	[ 20.35633659  20.52016907]	0.0860659
189500	TRAINING	0.000100000000002	0	1.0	[ 12.93652344  12.91433144]	[ 12.90418558  12.91433144]	0.00380442
190000	TRAINING	0.000100000000002	0	1.0	[ 19.98388863  20.09916115]	[ 19.98388863  20.06686211]	0.00470935
190500	TRAINING	0.000100000000002	1	1.0	[ 19.47370911  19.51382065]	[ 19.53255053  19.51382065]	0.0531236
191000	TRAINING	0.000100000000002	0	1.0	[ 19.78057671  19.78022385]	[ 19.81336775  19.78022385]	0.0123652
191500	TRAINING	0.000100000000002	0	1.0	[ 18.03166389  18.05899429]	[ 18.03166389  18.10412226]	0.0176415
192000	TRAINING	0.000100000000002	1	1.0	[ 20.56068802  20.82517242]	[ 20.56068802  20.75110426]	0.0138036
192500	TRAINING	0.000100000000002	1	1.0	[ 4.54144287  4.39757299]	[ 4.63861204  4.39757299]	0.00654878
193000	TRAINING	0.000100000000002	1	1.0	[ 10.34507084  10.50447941]	[ 10.34507084  10.27348785]	0.00604704
193500	TRAINING	0.000100000000002	1	1.0	[ 24.91683006  24.03776169]	[ 24.91683006  24.17437344]	0.393025
194000	TRAINING	0.000100000000002	0	1.0	[ 21.01697731  20.86554527]	[ 21.05779476  20.86554527]	0.143983
194500	TRAINING	0.000100000000002	1	1.0	[ 20.70088577  20.94997787]	[ 20.70088577  20.90106745]	0.0151059
195000	TRAINING	0.000100000000002	1	1.0	[ 20.59510231  20.54388046]	[ 20.68289948  20.54388046]	0.0154363
195500	TRAINING	0.000100000000002	1	1.0	[ 20.79415321  20.70677948]	[ 20.70740833  20.70677948]	0.349181
196000	TRAINING	0.000100000000002	1	1.0	[ 20.24992371  20.18053055]	[ 20.18342142  20.18053055]	0.347678
196500	TRAINING	0.000100000000002	1	1.0	[ 20.68072891  20.59848976]	[ 20.68072891  20.67567692]	0.0073615
197000	TRAINING	0.000100000000002	1	1.0	[ 18.48788261  18.28451347]	[ 18.48788261  18.38249512]	0.00922396
197500	TRAINING	0.000100000000002	1	1.0	[ 20.38680458  20.31756973]	[ 20.38680458  20.41268415]	0.00378735
198000	TRAINING	0.000100000000002	0	1.0	[ 20.24480057  20.14395332]	[ 20.07762527  20.14395332]	0.256975
198500	TRAINING	0.000100000000002	1	1.0	[ 20.1485424   20.46680069]	[ 20.3187583   20.46680069]	0.0169527
199000	TRAINING	0.000100000000002	1	1.0	[ 20.12608337  19.27137375]	[ 20.32345858  19.27137375]	0.0773779
199500	TRAINING	0.000100000000002	0	1.0	[ 19.26504326  19.78587341]	[ 19.67847118  19.78587341]	0.1002
200000	TRAINING	0.000100000000002	1	1.0	[ 20.26990891  21.33263969]	[ 20.26990891  21.63255339]	0.0294236
200500	TRAINING	0.000100000000002	1	1.0	[ 22.61834908  21.75580978]	[ 22.64603071  21.75580978]	0.0435737
201000	TRAINING	0.000100000000002	0	1.0	[ 21.00923347  21.35507393]	[ 21.00923347  20.99647007]	0.0424355
201500	TRAINING	0.000100000000002	0	1.0	[ 21.67565155  21.34790421]	[ 21.42022181  21.34790421]	0.0336152
202000	TRAINING	0.000100000000002	1	1.0	[ 21.13790894  21.17000198]	[ 21.13790894  21.05500431]	0.0130837
202500	TRAINING	0.000100000000002	1	1.0	[ 11.26347351  11.69014263]	[ 11.26347351  12.11577263]	0.0115911
203000	TRAINING	0.000100000000002	0	1.0	[ 20.93787003  21.10496521]	[ 20.93787003  21.05496988]	0.0111032
203500	TRAINING	0.000100000000002	0	1.0	[ 21.71843719  21.25675201]	[ 21.71843719  21.41147537]	0.0139281
204000	TRAINING	0.000100000000002	1	1.0	[ 20.71510696  20.6191082 ]	[ 20.71510696  20.6997364 ]	0.610261
204500	TRAINING	0.000100000000002	0	1.0	[ 20.37168694  20.53075218]	[ 20.37168694  20.46055307]	0.04048
205000	TRAINING	0.000100000000002	0	1.0	[ 14.80173588  15.46087646]	[ 14.80173588  15.73896675]	0.00771461
205500	TRAINING	0.000100000000002	1	1.0	[ 21.11186218  21.00662613]	[ 21.11186218  21.05036745]	0.00790423
206000	TRAINING	0.000100000000002	1	1.0	[ 11.35401535  11.49809074]	[ 11.35401535  11.61518836]	0.225592
206500	TRAINING	0.000100000000002	1	1.0	[ 12.06594372  11.9118185 ]	[ 12.39787002  11.9118185 ]	0.00656243
207000	TRAINING	0.000100000000002	0	1.0	[ 21.73464012  21.99556541]	[ 21.73464012  21.93222427]	0.0172474
207500	TRAINING	0.000100000000002	1	1.0	[ 11.81141758  12.71434975]	[ 11.81141758  13.21112976]	0.0454025
208000	TRAINING	0.000100000000002	1	1.0	[ 22.31863403  22.4010334 ]	[ 22.21075115  22.4010334 ]	0.145879
208500	TRAINING	0.000100000000002	0	1.0	[ 20.14043427  19.76358986]	[ 20.11487417  19.76358986]	0.027517
209000	TRAINING	0.000100000000002	0	1.0	[ 16.75480652  16.68687439]	[ 17.00305738  16.68687439]	2.53463
209500	TRAINING	0.000100000000002	1	1.0	[ 22.12504387  22.15434647]	[ 21.89561138  22.15434647]	1.33219
210000	TRAINING	0.000100000000002	0	1.0	[ 20.83955574  20.88684654]	[ 20.83955574  20.71890354]	0.0280259
210500	TRAINING	0.000100000000002	0	1.0	[ 20.31418419  19.77342033]	[ 20.26697006  19.77342033]	0.602364
211000	TRAINING	0.000100000000002	0	1.0	[ 19.21348953  20.64231491]	[ 19.21348953  20.92548208]	1.2678
211500	TRAINING	0.000100000000002	0	1.0	[ 20.79615021  21.07088852]	[ 20.92413034  21.07088852]	0.798434
212000	TRAINING	0.000100000000002	0	1.0	[ 20.73931122  20.75446129]	[ 20.8081418   20.75446129]	1.58672
212500	TRAINING	0.000100000000002	0	1.0	[ 21.1746254   22.03159714]	[ 21.1746254   21.95971022]	0.0388251
213000	TRAINING	0.000100000000002	1	1.0	[ 22.73385239  21.81324387]	[ 22.73385239  22.01786938]	0.0642714
213500	TRAINING	0.000100000000002	1	1.0	[ 21.00134659  20.39355087]	[ 21.44912834  20.39355087]	0.558949
214000	TRAINING	0.000100000000002	1	1.0	[ 21.29025269  21.2088356 ]	[ 21.15196705  21.2088356 ]	0.747144
214500	TRAINING	0.000100000000002	0	1.0	[ 20.33993721  19.71331978]	[  1.          19.71331978]	3.03727
215000	TRAINING	0.000100000000002	1	1.0	[ 23.32370758  23.17324638]	[ 22.5266737   23.17324638]	3.47665
215500	TRAINING	0.000100000000002	1	1.0	[ 20.59082985  20.72610664]	[ 20.82315226  20.72610664]	0.0855913
216000	TRAINING	0.000100000000002	0	1.0	[ 19.32702446  21.03552628]	[ 19.32702446  20.70829439]	0.0886699
216500	TRAINING	0.000100000000002	0	1.0	[ 21.56747055  21.58690262]	[ 21.56747055  21.47946453]	0.0907765
217000	TRAINING	0.000100000000002	1	1.0	[ 20.34242821  21.27303123]	[ 20.34242821  21.26791935]	2.46701
217500	TRAINING	0.000100000000002	1	1.0	[ 18.28068924  17.56905746]	[ 18.8808135   17.56905746]	0.914211
218000	TRAINING	0.000100000000002	0	1.0	[ 21.17292976  19.65563965]	[ 21.82771463  19.65563965]	0.152905
218500	TRAINING	0.000100000000002	1	1.0	[ 11.17753124  10.89754295]	[ 11.21455932  10.89754295]	0.0345784
219000	TRAINING	0.000100000000002	0	1.0	[ 21.62148094  22.15679741]	[ 21.62148094  22.08749657]	0.0423993
219500	TRAINING	0.000100000000002	1	1.0	[ 21.58360291  21.18925667]	[ 21.66466894  21.18925667]	0.0224018
220000	TRAINING	0.000100000000002	0	1.0	[ 21.42728233  21.38248062]	[ 21.58289423  21.38248062]	0.0123775
220500	TRAINING	0.000100000000002	0	1.0	[ 21.03048325  21.36330414]	[ 21.03048325  21.12616625]	0.0758772
221000	TRAINING	0.000100000000002	1	1.0	[ 20.78354836  20.75987434]	[ 20.71827297  20.75987434]	0.0254257
221500	TRAINING	0.000100000000002	1	1.0	[ 20.50569344  20.95539856]	[ 20.50569344  20.8903985 ]	0.0205166
222000	TRAINING	0.000100000000002	0	1.0	[ 20.98825645  20.52293587]	[ 21.09196329  20.52293587]	0.0515895
222500	TRAINING	0.000100000000002	1	1.0	[ 21.3550396   21.30583572]	[ 21.3550396   21.24087734]	1.38117
223000	TRAINING	0.000100000000002	1	1.0	[ 19.5917778   19.57215881]	[ 19.5917778  19.6307889]	1.08519
223500	TRAINING	0.000100000000002	0	1.0	[ 20.50912094  20.38549423]	[ 20.50912094  20.38231897]	0.907401
224000	TRAINING	0.000100000000002	1	1.0	[ 23.51994896  23.1562233 ]	[ 23.51994896  23.12872801]	0.0404896
224500	TRAINING	0.000100000000002	0	1.0	[ 19.81884766  19.68015099]	[ 19.99089298  19.68015099]	0.03803
225000	TRAINING	0.000100000000002	1	1.0	[ 20.47046852  20.84830856]	[ 20.47046852  20.7601388 ]	1.0011
225500	TRAINING	0.000100000000002	0	1.0	[ 21.62813187  21.41130257]	[ 21.82381344  21.41130257]	0.031308
