EPISODE	TIME_STEPS_TAKEN	TOTAL_REWARD
7981	130.0	130
7982	157.0	157
7983	148.0	148
7984	164.0	164
7985	143.0	143
7986	148.0	148
7987	145.0	145
7988	142.0	142
7989	132.0	132
7990	150.0	150
7991	139.0	139
7992	157.0	157
7993	144.0	144
7994	158.0	158
7995	162.0	162
7996	151.0	151
7997	174.0	174
7998	152.0	152
7999	156.0	156
8000	153.0	153
8001	132.0	132
8002	144.0	144
8003	159.0	159
8004	145.0	145
8005	145.0	145
8006	150.0	150
8007	145.0	145
8008	140.0	140
8009	143.0	143
8010	152.0	152
8011	140.0	140
8012	140.0	140
8013	150.0	150
8014	155.0	155
8015	159.0	159
8016	149.0	149
8017	161.0	161
8018	148.0	148
8019	153.0	153
8020	153.0	153
8021	143.0	143
8022	148.0	148
8023	174.0	174
8024	159.0	159
8025	163.0	163
8026	172.0	172
8027	159.0	159
8028	178.0	178
8029	171.0	171
8030	185.0	185
8031	164.0	164
8032	192.0	192
8033	178.0	178
8034	163.0	163
8035	186.0	186
8036	190.0	190
8037	155.0	155
8038	187.0	187
8039	167.0	167
8040	164.0	164
8041	175.0	175
8042	155.0	155
8043	173.0	173
8044	169.0	169
8045	143.0	143
8046	177.0	177
8047	183.0	183
8048	161.0	161
8049	188.0	188
8050	176.0	176
8051	184.0	184
8052	178.0	178
8053	196.0	196
8054	199.0	199
8055	195.0	195
8056	169.0	169
8057	167.0	167
8058	178.0	178
8059	194.0	194
8060	149.0	149
8061	156.0	156
8062	185.0	185
8063	174.0	174
8064	157.0	157
8065	155.0	155
8066	170.0	170
8067	145.0	145
8068	153.0	153
8069	168.0	168
8070	180.0	180
8071	194.0	194
8072	178.0	178
8073	161.0	161
8074	190.0	190
8075	156.0	156
8076	180.0	180
8077	141.0	141
8078	183.0	183
8079	147.0	147
8080	158.0	158
8081	162.0	162
8082	149.0	149
8083	158.0	158
8084	153.0	153
8085	164.0	164
8086	154.0	154
8087	170.0	170
8088	156.0	156
8089	173.0	173
8090	181.0	181
8091	152.0	152
8092	168.0	168
8093	166.0	166
8094	175.0	175
8095	153.0	153
8096	160.0	160
8097	153.0	153
8098	161.0	161
8099	150.0	150
8100	149.0	149
8101	148.0	148
8102	174.0	174
8103	155.0	155
8104	162.0	162
8105	158.0	158
8106	170.0	170
8107	166.0	166
8108	162.0	162
8109	159.0	159
8110	161.0	161
8111	158.0	158
8112	154.0	154
8113	156.0	156
8114	152.0	152
8115	139.0	139
8116	163.0	163
8117	147.0	147
8118	149.0	149
8119	155.0	155
8120	150.0	150
8121	169.0	169
8122	177.0	177
8123	144.0	144
8124	162.0	162
8125	156.0	156
8126	151.0	151
8127	171.0	171
8128	174.0	174
8129	169.0	169
8130	148.0	148
8131	164.0	164
8132	161.0	161
8133	151.0	151
8134	169.0	169
8135	160.0	160
8136	142.0	142
8137	158.0	158
8138	151.0	151
8139	154.0	154
8140	156.0	156
8141	161.0	161
8142	155.0	155
8143	154.0	154
8144	174.0	174
8145	148.0	148
8146	168.0	168
8147	160.0	160
8148	152.0	152
8149	133.0	133
8150	143.0	143
8151	133.0	133
8152	138.0	138
8153	154.0	154
8154	154.0	154
8155	155.0	155
8156	144.0	144
8157	133.0	133
8158	132.0	132
8159	149.0	149
8160	133.0	133
8161	147.0	147
8162	166.0	166
8163	174.0	174
8164	157.0	157
8165	153.0	153
8166	156.0	156
8167	169.0	169
8168	164.0	164
8169	200.0	200
8170	170.0	170
8171	176.0	176
8172	176.0	176
8173	173.0	173
8174	176.0	176
8175	174.0	174
8176	167.0	167
8177	173.0	173
8178	169.0	169
8179	174.0	174
8180	173.0	173
8181	192.0	192
8182	178.0	178
8183	168.0	168
8184	166.0	166
8185	158.0	158
8186	172.0	172
8187	163.0	163
8188	162.0	162
8189	182.0	182
8190	157.0	157
8191	153.0	153
8192	153.0	153
8193	152.0	152
8194	164.0	164
8195	172.0	172
8196	172.0	172
8197	162.0	162
8198	146.0	146
8199	149.0	149
8200	175.0	175
8201	163.0	163
8202	150.0	150
8203	163.0	163
8204	154.0	154
8205	144.0	144
8206	161.0	161
8207	149.0	149
8208	182.0	182
8209	154.0	154
8210	163.0	163
8211	150.0	150
8212	178.0	178
8213	158.0	158
8214	169.0	169
8215	169.0	169
8216	165.0	165
8217	162.0	162
8218	145.0	145
8219	161.0	161
8220	162.0	162
8221	167.0	167
8222	170.0	170
8223	147.0	147
8224	143.0	143
8225	163.0	163
8226	169.0	169
8227	149.0	149
8228	167.0	167
8229	151.0	151
8230	158.0	158
8231	177.0	177
8232	182.0	182
8233	175.0	175
8234	169.0	169
8235	200.0	200
8236	187.0	187
8237	191.0	191
8238	174.0	174
8239	183.0	183
8240	175.0	175
8241	167.0	167
8242	166.0	166
8243	176.0	176
8244	163.0	163
8245	188.0	188
8246	200.0	200
8247	200.0	200
8248	200.0	200
8249	186.0	186
8250	200.0	200
8251	200.0	200
8252	200.0	200
8253	200.0	200
8254	200.0	200
8255	200.0	200
8256	181.0	181
8257	106.0	106
8258	200.0	200
8259	200.0	200
8260	200.0	200
8261	184.0	184
8262	177.0	177
8263	190.0	190
8264	192.0	192
8265	196.0	196
8266	200.0	200
8267	184.0	184
8268	174.0	174
8269	179.0	179
8270	182.0	182
8271	165.0	165
8272	172.0	172
8273	145.0	145
8274	156.0	156
8275	155.0	155
8276	157.0	157
8277	140.0	140
8278	154.0	154
8279	166.0	166
8280	176.0	176
8281	147.0	147
8282	160.0	160
8283	176.0	176
8284	165.0	165
8285	162.0	162
8286	159.0	159
8287	171.0	171
8288	171.0	171
8289	152.0	152
8290	182.0	182
8291	155.0	155
8292	163.0	163
8293	161.0	161
8294	174.0	174
8295	177.0	177
8296	157.0	157
8297	154.0	154
8298	165.0	165
8299	150.0	150
8300	151.0	151
8301	148.0	148
8302	168.0	168
8303	168.0	168
8304	155.0	155
8305	148.0	148
8306	168.0	168
8307	150.0	150
8308	158.0	158
8309	150.0	150
8310	140.0	140
8311	137.0	137
8312	137.0	137
8313	151.0	151
8314	156.0	156
8315	144.0	144
8316	146.0	146
8317	147.0	147
8318	158.0	158
8319	168.0	168
8320	142.0	142
8321	160.0	160
8322	163.0	163
8323	164.0	164
8324	152.0	152
8325	146.0	146
8326	150.0	150
8327	131.0	131
8328	142.0	142
8329	143.0	143
8330	138.0	138
8331	140.0	140
8332	151.0	151
8333	164.0	164
8334	143.0	143
8335	140.0	140
8336	157.0	157
8337	162.0	162
8338	149.0	149
8339	152.0	152
8340	150.0	150
8341	145.0	145
8342	161.0	161
8343	160.0	160
8344	141.0	141
8345	154.0	154
8346	146.0	146
8347	159.0	159
8348	145.0	145
8349	152.0	152
8350	146.0	146
8351	169.0	169
8352	147.0	147
8353	146.0	146
8354	152.0	152
8355	153.0	153
8356	163.0	163
8357	144.0	144
8358	146.0	146
8359	169.0	169
8360	160.0	160
8361	154.0	154
8362	150.0	150
8363	144.0	144
8364	143.0	143
8365	155.0	155
8366	140.0	140
8367	145.0	145
8368	126.0	126
8369	140.0	140
8370	145.0	145
8371	156.0	156
8372	154.0	154
8373	142.0	142
8374	142.0	142
8375	143.0	143
8376	148.0	148
8377	160.0	160
8378	156.0	156
8379	139.0	139
8380	143.0	143
8381	163.0	163
8382	140.0	140
8383	151.0	151
8384	144.0	144
8385	137.0	137
8386	143.0	143
8387	145.0	145
8388	148.0	148
8389	155.0	155
8390	144.0	144
8391	158.0	158
8392	156.0	156
8393	146.0	146
8394	131.0	131
8395	140.0	140
8396	138.0	138
8397	134.0	134
8398	137.0	137
8399	136.0	136
8400	136.0	136
8401	148.0	148
8402	142.0	142
8403	143.0	143
8404	144.0	144
8405	152.0	152
8406	137.0	137
8407	150.0	150
8408	158.0	158
8409	141.0	141
8410	146.0	146
8411	144.0	144
8412	151.0	151
8413	144.0	144
8414	146.0	146
8415	146.0	146
8416	137.0	137
8417	149.0	149
8418	159.0	159
8419	159.0	159
8420	144.0	144
8421	175.0	175
8422	155.0	155
8423	164.0	164
8424	179.0	179
8425	183.0	183
8426	188.0	188
8427	170.0	170
8428	178.0	178
8429	179.0	179
8430	182.0	182
8431	177.0	177
8432	200.0	200
8433	195.0	195
8434	200.0	200
8435	196.0	196
8436	200.0	200
8437	200.0	200
8438	200.0	200
8439	178.0	178
8440	200.0	200
8441	200.0	200
8442	192.0	192
8443	199.0	199
8444	198.0	198
8445	200.0	200
8446	200.0	200
8447	200.0	200
8448	200.0	200
8449	185.0	185
8450	196.0	196
8451	188.0	188
8452	200.0	200
8453	200.0	200
8454	200.0	200
8455	197.0	197
8456	200.0	200
8457	200.0	200
8458	200.0	200
8459	172.0	172
8460	186.0	186
8461	192.0	192
8462	197.0	197
8463	200.0	200
8464	187.0	187
8465	190.0	190
8466	179.0	179
8467	172.0	172
8468	197.0	197
8469	192.0	192
8470	188.0	188
8471	193.0	193
8472	187.0	187
8473	191.0	191
8474	198.0	198
8475	181.0	181
8476	190.0	190
8477	200.0	200
8478	189.0	189
8479	196.0	196
8480	200.0	200
8481	193.0	193
8482	178.0	178
8483	183.0	183
8484	168.0	168
8485	163.0	163
8486	183.0	183
8487	184.0	184
8488	200.0	200
8489	197.0	197
8490	191.0	191
8491	182.0	182
8492	197.0	197
8493	190.0	190
8494	166.0	166
8495	168.0	168
8496	197.0	197
8497	187.0	187
8498	172.0	172
8499	194.0	194
8500	172.0	172
8501	181.0	181
8502	191.0	191
8503	180.0	180
8504	200.0	200
8505	200.0	200
8506	200.0	200
8507	200.0	200
8508	182.0	182
8509	189.0	189
8510	167.0	167
8511	173.0	173
8512	177.0	177
8513	175.0	175
8514	191.0	191
8515	170.0	170
8516	171.0	171
8517	171.0	171
8518	181.0	181
8519	159.0	159
8520	178.0	178
8521	177.0	177
8522	168.0	168
8523	152.0	152
8524	184.0	184
8525	167.0	167
8526	181.0	181
8527	162.0	162
8528	181.0	181
8529	168.0	168
8530	176.0	176
8531	200.0	200
8532	177.0	177
8533	193.0	193
8534	174.0	174
8535	182.0	182
8536	192.0	192
8537	192.0	192
8538	169.0	169
8539	183.0	183
8540	200.0	200
8541	185.0	185
8542	200.0	200
8543	200.0	200
8544	200.0	200
8545	200.0	200
8546	200.0	200
8547	175.0	175
8548	197.0	197
8549	200.0	200
8550	196.0	196
8551	199.0	199
8552	200.0	200
8553	200.0	200
8554	200.0	200
8555	200.0	200
8556	200.0	200
8557	200.0	200
8558	200.0	200
8559	200.0	200
8560	198.0	198
8561	200.0	200
8562	200.0	200
8563	200.0	200
8564	187.0	187
8565	200.0	200
8566	197.0	197
8567	200.0	200
8568	200.0	200
8569	200.0	200
8570	200.0	200
8571	200.0	200
8572	200.0	200
8573	182.0	182
8574	179.0	179
8575	181.0	181
8576	200.0	200
8577	200.0	200
8578	196.0	196
8579	195.0	195
8580	184.0	184
8581	183.0	183
8582	195.0	195
8583	198.0	198
8584	200.0	200
8585	189.0	189
8586	200.0	200
8587	198.0	198
8588	200.0	200
8589	195.0	195
8590	191.0	191
8591	179.0	179
8592	180.0	180
8593	200.0	200
8594	190.0	190
8595	196.0	196
8596	175.0	175
8597	182.0	182
8598	184.0	184
8599	200.0	200
8600	166.0	166
8601	200.0	200
8602	163.0	163
8603	189.0	189
8604	200.0	200
8605	186.0	186
8606	200.0	200
8607	175.0	175
8608	192.0	192
8609	172.0	172
8610	194.0	194
8611	190.0	190
8612	184.0	184
8613	167.0	167
8614	169.0	169
8615	186.0	186
8616	170.0	170
8617	157.0	157
8618	176.0	176
8619	167.0	167
8620	177.0	177
8621	168.0	168
8622	181.0	181
8623	169.0	169
8624	169.0	169
8625	168.0	168
8626	185.0	185
8627	189.0	189
8628	175.0	175
8629	169.0	169
8630	163.0	163
8631	183.0	183
8632	171.0	171
8633	166.0	166
8634	187.0	187
8635	185.0	185
8636	172.0	172
8637	177.0	177
8638	183.0	183
8639	176.0	176
8640	171.0	171
8641	165.0	165
8642	175.0	175
8643	169.0	169
8644	172.0	172
8645	165.0	165
8646	167.0	167
8647	159.0	159
8648	170.0	170
8649	185.0	185
8650	171.0	171
8651	163.0	163
8652	167.0	167
8653	167.0	167
8654	200.0	200
8655	167.0	167
8656	160.0	160
8657	170.0	170
8658	189.0	189
8659	178.0	178
8660	168.0	168
8661	172.0	172
8662	177.0	177
8663	183.0	183
8664	163.0	163
8665	175.0	175
8666	176.0	176
8667	173.0	173
8668	182.0	182
8669	179.0	179
8670	164.0	164
8671	164.0	164
8672	193.0	193
8673	176.0	176
8674	188.0	188
8675	194.0	194
8676	196.0	196
8677	173.0	173
8678	190.0	190
8679	172.0	172
8680	180.0	180
8681	184.0	184
8682	188.0	188
8683	186.0	186
8684	162.0	162
8685	192.0	192
8686	193.0	193
8687	189.0	189
8688	178.0	178
8689	174.0	174
8690	180.0	180
8691	172.0	172
8692	167.0	167
8693	158.0	158
8694	180.0	180
8695	158.0	158
8696	183.0	183
8697	156.0	156
8698	175.0	175
8699	169.0	169
8700	194.0	194
8701	198.0	198
8702	172.0	172
8703	198.0	198
8704	200.0	200
8705	200.0	200
8706	194.0	194
8707	200.0	200
8708	184.0	184
8709	200.0	200
8710	199.0	199
8711	178.0	178
8712	179.0	179
8713	193.0	193
8714	183.0	183
8715	189.0	189
8716	179.0	179
8717	161.0	161
8718	166.0	166
8719	167.0	167
8720	182.0	182
8721	172.0	172
8722	165.0	165
8723	181.0	181
8724	176.0	176
8725	180.0	180
8726	175.0	175
8727	171.0	171
8728	195.0	195
8729	176.0	176
8730	167.0	167
8731	160.0	160
8732	165.0	165
8733	170.0	170
8734	161.0	161
8735	157.0	157
8736	166.0	166
8737	149.0	149
8738	168.0	168
8739	180.0	180
8740	165.0	165
8741	161.0	161
8742	180.0	180
8743	192.0	192
8744	187.0	187
8745	198.0	198
8746	200.0	200
8747	193.0	193
8748	159.0	159
8749	169.0	169
8750	160.0	160
8751	184.0	184
8752	162.0	162
8753	170.0	170
8754	161.0	161
8755	175.0	175
8756	187.0	187
8757	179.0	179
8758	169.0	169
8759	164.0	164
8760	164.0	164
8761	160.0	160
8762	164.0	164
8763	155.0	155
8764	166.0	166
8765	181.0	181
8766	160.0	160
8767	158.0	158
8768	158.0	158
8769	183.0	183
8770	160.0	160
8771	157.0	157
8772	167.0	167
8773	162.0	162
8774	158.0	158
8775	164.0	164
8776	156.0	156
8777	153.0	153
8778	153.0	153
8779	158.0	158
8780	185.0	185
8781	172.0	172
8782	162.0	162
8783	163.0	163
8784	160.0	160
8785	164.0	164
8786	197.0	197
8787	168.0	168
8788	155.0	155
8789	191.0	191
8790	185.0	185
8791	176.0	176
8792	174.0	174
8793	200.0	200
8794	165.0	165
8795	199.0	199
8796	192.0	192
8797	165.0	165
8798	172.0	172
8799	177.0	177
8800	176.0	176
8801	175.0	175
8802	173.0	173
8803	173.0	173
8804	158.0	158
8805	160.0	160
8806	156.0	156
8807	162.0	162
8808	173.0	173
8809	157.0	157
8810	187.0	187
8811	168.0	168
8812	163.0	163
8813	176.0	176
8814	172.0	172
8815	198.0	198
8816	181.0	181
8817	169.0	169
8818	182.0	182
8819	182.0	182
8820	162.0	162
8821	170.0	170
8822	176.0	176
8823	184.0	184
8824	176.0	176
8825	192.0	192
8826	178.0	178
8827	184.0	184
8828	179.0	179
8829	194.0	194
8830	183.0	183
8831	170.0	170
8832	174.0	174
8833	175.0	175
8834	186.0	186
8835	181.0	181
8836	174.0	174
8837	182.0	182
8838	170.0	170
8839	156.0	156
8840	178.0	178
8841	182.0	182
8842	172.0	172
8843	195.0	195
8844	171.0	171
8845	177.0	177
8846	164.0	164
8847	163.0	163
8848	169.0	169
8849	169.0	169
8850	167.0	167
8851	168.0	168
8852	154.0	154
8853	158.0	158
8854	157.0	157
8855	153.0	153
8856	161.0	161
8857	164.0	164
8858	175.0	175
8859	182.0	182
8860	200.0	200
8861	175.0	175
8862	166.0	166
8863	167.0	167
8864	189.0	189
8865	191.0	191
8866	169.0	169
8867	174.0	174
8868	188.0	188
8869	162.0	162
8870	164.0	164
8871	157.0	157
8872	181.0	181
8873	169.0	169
8874	162.0	162
8875	153.0	153
8876	164.0	164
8877	172.0	172
8878	183.0	183
8879	169.0	169
8880	170.0	170
8881	166.0	166
8882	154.0	154
8883	167.0	167
8884	169.0	169
8885	178.0	178
8886	160.0	160
8887	160.0	160
8888	171.0	171
8889	192.0	192
8890	182.0	182
8891	195.0	195
8892	173.0	173
8893	160.0	160
8894	166.0	166
8895	164.0	164
8896	168.0	168
8897	176.0	176
8898	152.0	152
8899	172.0	172
8900	163.0	163
8901	160.0	160
8902	163.0	163
8903	157.0	157
8904	172.0	172
8905	165.0	165
8906	158.0	158
8907	156.0	156
8908	173.0	173
8909	152.0	152
8910	161.0	161
8911	172.0	172
8912	173.0	173
8913	165.0	165
8914	163.0	163
8915	172.0	172
8916	162.0	162
8917	148.0	148
8918	141.0	141
8919	172.0	172
8920	165.0	165
8921	166.0	166
8922	178.0	178
8923	169.0	169
8924	163.0	163
8925	181.0	181
8926	179.0	179
8927	171.0	171
8928	192.0	192
8929	191.0	191
8930	191.0	191
8931	196.0	196
8932	182.0	182
8933	200.0	200
8934	200.0	200
8935	195.0	195
8936	192.0	192
8937	172.0	172
8938	173.0	173
8939	168.0	168
8940	160.0	160
8941	160.0	160
8942	145.0	145
8943	160.0	160
8944	160.0	160
8945	165.0	165
8946	170.0	170
8947	168.0	168
8948	168.0	168
8949	181.0	181
8950	195.0	195
8951	171.0	171
8952	176.0	176
8953	191.0	191
8954	181.0	181
8955	166.0	166
8956	184.0	184
8957	177.0	177
8958	167.0	167
8959	193.0	193
8960	180.0	180
8961	172.0	172
8962	181.0	181
8963	188.0	188
8964	172.0	172
8965	194.0	194
8966	191.0	191
8967	170.0	170
8968	192.0	192
8969	200.0	200
8970	174.0	174
8971	191.0	191
8972	163.0	163
8973	176.0	176
8974	185.0	185
8975	200.0	200
8976	184.0	184
8977	195.0	195
8978	198.0	198
8979	178.0	178
8980	180.0	180
8981	179.0	179
8982	182.0	182
8983	191.0	191
8984	164.0	164
8985	168.0	168
8986	158.0	158
8987	174.0	174
8988	165.0	165
8989	160.0	160
8990	162.0	162
8991	169.0	169
8992	164.0	164
8993	167.0	167
8994	164.0	164
8995	162.0	162
8996	184.0	184
8997	176.0	176
8998	200.0	200
8999	191.0	191
9000	177.0	177
9001	176.0	176
9002	160.0	160
9003	161.0	161
9004	153.0	153
9005	165.0	165
9006	158.0	158
9007	178.0	178
9008	172.0	172
9009	175.0	175
9010	165.0	165
9011	165.0	165
9012	181.0	181
9013	200.0	200
9014	187.0	187
9015	162.0	162
9016	161.0	161
9017	171.0	171
9018	165.0	165
9019	163.0	163
9020	148.0	148
9021	155.0	155
9022	172.0	172
9023	156.0	156
9024	167.0	167
9025	167.0	167
9026	185.0	185
9027	175.0	175
9028	173.0	173
9029	169.0	169
9030	159.0	159
9031	160.0	160
9032	154.0	154
9033	155.0	155
9034	176.0	176
9035	164.0	164
9036	159.0	159
9037	153.0	153
9038	152.0	152
9039	155.0	155
9040	171.0	171
9041	163.0	163
9042	162.0	162
9043	175.0	175
9044	157.0	157
9045	168.0	168
9046	165.0	165
9047	171.0	171
9048	174.0	174
9049	174.0	174
9050	174.0	174
9051	180.0	180
9052	164.0	164
9053	170.0	170
9054	176.0	176
9055	176.0	176
9056	165.0	165
9057	160.0	160
9058	156.0	156
9059	168.0	168
9060	151.0	151
9061	148.0	148
9062	159.0	159
9063	157.0	157
9064	159.0	159
9065	140.0	140
9066	152.0	152
9067	159.0	159
9068	151.0	151
9069	151.0	151
9070	160.0	160
9071	160.0	160
9072	151.0	151
9073	154.0	154
9074	160.0	160
9075	163.0	163
9076	155.0	155
9077	161.0	161
9078	162.0	162
9079	173.0	173
9080	169.0	169
9081	165.0	165
9082	169.0	169
9083	160.0	160
9084	160.0	160
9085	154.0	154
9086	165.0	165
9087	167.0	167
9088	160.0	160
9089	166.0	166
9090	168.0	168
9091	157.0	157
9092	153.0	153
9093	162.0	162
9094	179.0	179
9095	165.0	165
9096	168.0	168
9097	165.0	165
9098	176.0	176
9099	176.0	176
9100	156.0	156
9101	168.0	168
9102	169.0	169
9103	173.0	173
9104	179.0	179
9105	168.0	168
9106	164.0	164
9107	163.0	163
9108	176.0	176
9109	174.0	174
9110	158.0	158
9111	178.0	178
9112	158.0	158
9113	169.0	169
9114	167.0	167
9115	151.0	151
9116	150.0	150
9117	174.0	174
9118	154.0	154
9119	167.0	167
9120	165.0	165
9121	154.0	154
9122	159.0	159
9123	161.0	161
9124	170.0	170
9125	147.0	147
9126	153.0	153
9127	154.0	154
9128	161.0	161
9129	145.0	145
9130	157.0	157
9131	150.0	150
9132	157.0	157
9133	154.0	154
9134	170.0	170
9135	158.0	158
9136	155.0	155
9137	157.0	157
9138	163.0	163
9139	160.0	160
9140	156.0	156
9141	162.0	162
9142	164.0	164
9143	156.0	156
9144	160.0	160
9145	155.0	155
9146	162.0	162
9147	160.0	160
9148	151.0	151
9149	155.0	155
9150	146.0	146
9151	151.0	151
9152	162.0	162
9153	153.0	153
9154	150.0	150
9155	156.0	156
9156	148.0	148
9157	150.0	150
9158	156.0	156
9159	155.0	155
9160	167.0	167
9161	155.0	155
9162	151.0	151
9163	151.0	151
9164	146.0	146
9165	156.0	156
9166	158.0	158
9167	157.0	157
9168	161.0	161
9169	163.0	163
9170	162.0	162
9171	159.0	159
9172	155.0	155
9173	162.0	162
9174	158.0	158
9175	156.0	156
9176	152.0	152
9177	156.0	156
9178	155.0	155
9179	156.0	156
9180	146.0	146
9181	148.0	148
9182	162.0	162
9183	156.0	156
9184	155.0	155
9185	149.0	149
9186	155.0	155
9187	152.0	152
9188	138.0	138
9189	154.0	154
9190	145.0	145
9191	145.0	145
9192	148.0	148
9193	146.0	146
9194	140.0	140
9195	153.0	153
9196	148.0	148
9197	141.0	141
9198	146.0	146
9199	135.0	135
9200	152.0	152
9201	140.0	140
9202	147.0	147
9203	155.0	155
9204	147.0	147
9205	161.0	161
9206	147.0	147
9207	151.0	151
9208	154.0	154
9209	149.0	149
9210	150.0	150
9211	158.0	158
9212	149.0	149
9213	146.0	146
9214	150.0	150
9215	151.0	151
9216	151.0	151
9217	150.0	150
9218	165.0	165
9219	154.0	154
9220	150.0	150
9221	157.0	157
9222	145.0	145
9223	148.0	148
9224	148.0	148
9225	151.0	151
9226	149.0	149
9227	143.0	143
9228	159.0	159
9229	152.0	152
9230	158.0	158
9231	141.0	141
9232	145.0	145
9233	150.0	150
9234	159.0	159
9235	153.0	153
9236	170.0	170
9237	154.0	154
9238	163.0	163
9239	158.0	158
9240	169.0	169
9241	164.0	164
9242	154.0	154
9243	165.0	165
9244	163.0	163
9245	151.0	151
9246	156.0	156
9247	150.0	150
9248	161.0	161
9249	149.0	149
9250	146.0	146
9251	141.0	141
9252	148.0	148
9253	146.0	146
9254	136.0	136
9255	143.0	143
9256	146.0	146
9257	148.0	148
9258	146.0	146
9259	154.0	154
9260	151.0	151
9261	149.0	149
9262	146.0	146
9263	153.0	153
9264	154.0	154
9265	170.0	170
9266	157.0	157
9267	145.0	145
9268	157.0	157
9269	151.0	151
9270	157.0	157
9271	155.0	155
9272	152.0	152
9273	158.0	158
9274	156.0	156
9275	158.0	158
9276	151.0	151
9277	149.0	149
9278	146.0	146
9279	149.0	149
9280	152.0	152
9281	141.0	141
9282	141.0	141
9283	151.0	151
9284	148.0	148
9285	151.0	151
9286	142.0	142
9287	147.0	147
9288	140.0	140
9289	145.0	145
9290	149.0	149
9291	153.0	153
9292	154.0	154
9293	141.0	141
9294	156.0	156
9295	162.0	162
9296	152.0	152
9297	147.0	147
9298	155.0	155
9299	151.0	151
9300	151.0	151
9301	145.0	145
9302	138.0	138
9303	146.0	146
9304	143.0	143
9305	138.0	138
9306	144.0	144
9307	147.0	147
9308	147.0	147
9309	143.0	143
9310	143.0	143
9311	137.0	137
9312	136.0	136
9313	146.0	146
9314	146.0	146
9315	160.0	160
9316	144.0	144
9317	154.0	154
9318	152.0	152
9319	150.0	150
9320	146.0	146
9321	146.0	146
9322	142.0	142
9323	155.0	155
9324	163.0	163
9325	158.0	158
9326	148.0	148
9327	153.0	153
9328	158.0	158
9329	145.0	145
9330	154.0	154
9331	151.0	151
9332	144.0	144
9333	152.0	152
9334	157.0	157
9335	164.0	164
9336	153.0	153
9337	156.0	156
9338	145.0	145
9339	158.0	158
9340	150.0	150
9341	149.0	149
9342	141.0	141
9343	147.0	147
9344	142.0	142
9345	150.0	150
9346	147.0	147
9347	150.0	150
9348	142.0	142
9349	151.0	151
9350	147.0	147
9351	145.0	145
9352	143.0	143
9353	141.0	141
9354	147.0	147
9355	152.0	152
9356	143.0	143
9357	142.0	142
9358	141.0	141
9359	142.0	142
9360	156.0	156
9361	139.0	139
9362	142.0	142
9363	150.0	150
9364	154.0	154
9365	151.0	151
9366	152.0	152
9367	162.0	162
9368	145.0	145
9369	148.0	148
9370	146.0	146
9371	150.0	150
9372	146.0	146
9373	142.0	142
9374	151.0	151
9375	153.0	153
9376	149.0	149
9377	143.0	143
9378	164.0	164
9379	159.0	159
9380	155.0	155
9381	150.0	150
9382	152.0	152
9383	156.0	156
9384	159.0	159
9385	149.0	149
9386	156.0	156
9387	152.0	152
9388	161.0	161
9389	152.0	152
9390	156.0	156
9391	148.0	148
9392	155.0	155
9393	151.0	151
9394	143.0	143
9395	142.0	142
9396	140.0	140
9397	144.0	144
9398	127.0	127
9399	131.0	131
9400	132.0	132
9401	127.0	127
9402	129.0	129
9403	139.0	139
9404	133.0	133
9405	10.0	10
9406	151.0	151
9407	10.0	10
9408	10.0	10
9409	10.0	10
9410	187.0	187
9411	138.0	138
9412	186.0	186
9413	138.0	138
9414	149.0	149
9415	137.0	137
9416	132.0	132
9417	145.0	145
9418	128.0	128
9419	148.0	148
9420	140.0	140
9421	137.0	137
9422	134.0	134
9423	121.0	121
9424	129.0	129
9425	122.0	122
9426	140.0	140
9427	133.0	133
9428	132.0	132
9429	128.0	128
9430	137.0	137
9431	143.0	143
9432	131.0	131
9433	141.0	141
9434	138.0	138
9435	130.0	130
9436	143.0	143
9437	145.0	145
9438	147.0	147
9439	146.0	146
9440	135.0	135
9441	142.0	142
9442	152.0	152
9443	147.0	147
9444	153.0	153
9445	149.0	149
9446	150.0	150
9447	148.0	148
9448	149.0	149
9449	148.0	148
9450	155.0	155
9451	155.0	155
9452	160.0	160
9453	156.0	156
9454	153.0	153
9455	168.0	168
9456	172.0	172
9457	159.0	159
9458	163.0	163
9459	142.0	142
9460	136.0	136
9461	138.0	138
9462	139.0	139
9463	148.0	148
9464	139.0	139
9465	149.0	149
9466	147.0	147
9467	152.0	152
9468	162.0	162
9469	173.0	173
9470	170.0	170
9471	173.0	173
9472	148.0	148
9473	13.0	13
9474	187.0	187
9475	12.0	12
9476	19.0	19
9477	9.0	9
9478	9.0	9
9479	9.0	9
9480	15.0	15
9481	11.0	11
9482	18.0	18
9483	183.0	183
9484	154.0	154
9485	111.0	111
9486	110.0	110
9487	115.0	115
9488	113.0	113
9489	104.0	104
9490	116.0	116
9491	106.0	106
9492	98.0	98
9493	103.0	103
9494	101.0	101
9495	101.0	101
9496	97.0	97
9497	98.0	98
9498	97.0	97
9499	96.0	96
9500	97.0	97
9501	104.0	104
9502	103.0	103
9503	102.0	102
9504	98.0	98
9505	105.0	105
9506	101.0	101
9507	105.0	105
9508	100.0	100
9509	111.0	111
9510	101.0	101
9511	110.0	110
9512	111.0	111
9513	114.0	114
9514	112.0	112
9515	118.0	118
9516	118.0	118
9517	128.0	128
9518	134.0	134
9519	131.0	131
9520	125.0	125
9521	142.0	142
9522	131.0	131
9523	133.0	133
9524	120.0	120
9525	149.0	149
9526	127.0	127
9527	130.0	130
9528	135.0	135
9529	138.0	138
9530	140.0	140
9531	146.0	146
9532	146.0	146
